time,V1,V2,V3,I_R,I_C,I_D1_res,I_D1_cap,I_D2_res,I_D2_cap,I_D3_res,I_D3_cap,I_D4_res,I_D4_cap
0.046533,9.459936,-0.193880,9.266056,9.266056e-03,-9.221404e-03,4.518473e-05,-5.225510e-10,-2.500000e-08,1.403780e-10,-2.500000e-08,1.403780e-10,4.518473e-05,-5.225510e-10
0.046542,9.455431,-0.190143,9.265288,9.265288e-03,-9.226663e-03,3.909996e-05,-5.273352e-10,-2.500000e-08,1.419163e-10,-2.500000e-08,1.419163e-10,3.909996e-05,-5.273352e-10
0.046550,9.450878,-0.186359,9.264518,9.264518e-03,-9.231171e-03,3.377210e-05,-5.320656e-10,-2.500000e-08,1.434533e-10,-2.500000e-08,1.434533e-10,3.377210e-05,-5.320656e-10
0.046558,9.446277,-0.182528,9.263749,9.263749e-03,-9.235011e-03,2.911628e-05,-5.367420e-10,-2.500000e-08,1.449891e-10,-2.500000e-08,1.449891e-10,2.911628e-05,-5.367420e-10
0.046567,9.441628,-0.178649,9.262979,9.262979e-03,-9.238261e-03,2.505583e-05,-5.413641e-10,-2.500000e-08,1.465240e-10,-2.500000e-08,1.465240e-10,2.505583e-05,-5.413641e-10
0.046575,9.436932,-0.174723,9.262209,9.262209e-03,-9.240988e-03,2.152163e-05,-5.459318e-10,-2.500000e-08,1.480578e-10,-2.500000e-08,1.480578e-10,2.152163e-05,-5.459318e-10
0.046583,9.432188,-0.170749,9.261439,9.261439e-03,-9.243254e-03,1.845158e-05,-5.504452e-10,-2.500000e-08,1.495908e-10,-2.500000e-08,1.495908e-10,1.845158e-05,-5.504452e-10
0.046592,9.427396,-0.166728,9.260668,9.260668e-03,-9.245116e-03,1.578999e-05,-5.549042e-10,-2.500000e-08,1.511229e-10,-2.500000e-08,1.511229e-10,1.578999e-05,-5.549042e-10
0.046600,9.422558,-0.162660,9.259898,9.259898e-03,-9.246622e-03,1.348707e-05,-5.593089e-10,-2.500000e-08,1.526543e-10,-2.500000e-08,1.526543e-10,1.348707e-05,-5.593089e-10
0.046608,9.417672,-0.158545,9.259127,9.259127e-03,-9.247816e-03,1.149841e-05,-5.636593e-10,-2.500000e-08,1.541850e-10,-2.500000e-08,1.541850e-10,1.149841e-05,-5.636593e-10
0.046617,9.412738,-0.154382,9.258356,9.258356e-03,-9.248739e-03,9.784502e-06,-5.679557e-10,-2.500000e-08,1.557151e-10,-2.500000e-08,1.557151e-10,9.784502e-06,-5.679557e-10
0.046625,9.407758,-0.150172,9.257585,9.257585e-03,-9.249424e-03,8.310279e-06,-5.721983e-10,-2.500000e-08,1.572445e-10,-2.500000e-08,1.572445e-10,8.310279e-06,-5.721983e-10
0.046633,9.402730,-0.145915,9.256815,9.256815e-03,-9.249902e-03,7.044703e-06,-5.763871e-10,-2.500000e-08,1.587734e-10,-2.500000e-08,1.587734e-10,7.044703e-06,-5.763871e-10
0.046642,9.397655,-0.141611,9.256044,9.256044e-03,-9.250202e-03,5.960367e-06,-5.805226e-10,-2.500000e-08,1.603017e-10,-2.500000e-08,1.603017e-10,5.960367e-06,-5.805226e-10
0.046650,9.392533,-0.137260,9.255273,9.255273e-03,-9.250345e-03,5.033126e-06,-5.846049e-10,-2.500000e-08,1.618295e-10,-2.500000e-08,1.618295e-10,5.033126e-06,-5.846049e-10
0.046658,9.387364,-0.132862,9.254502,9.254502e-03,-9.250355e-03,4.241762e-06,-5.886344e-10,-2.500000e-08,1.633567e-10,-2.500000e-08,1.633567e-10,4.241762e-06,-5.886344e-10
0.046667,9.382148,-0.128417,9.253731,9.253731e-03,-9.250249e-03,3.567674e-06,-5.926115e-10,-2.500000e-08,1.648836e-10,-2.500000e-08,1.648836e-10,3.567674e-06,-5.926115e-10
0.046675,9.376885,-0.123925,9.252960,9.252960e-03,-9.250042e-03,2.994594e-06,-5.965363e-10,-2.500000e-08,1.664099e-10,-2.500000e-08,1.664099e-10,2.994594e-06,-5.965363e-10
0.046683,9.371575,-0.119386,9.252189,9.252189e-03,-9.249751e-03,2.508328e-06,-6.004094e-10,-2.500000e-08,1.679358e-10,-2.500000e-08,1.679358e-10,2.508328e-06,-6.004094e-10
0.046692,9.366219,-0.114800,9.251419,9.251419e-03,-9.249385e-03,2.096520e-06,-6.042311e-10,-2.500000e-08,1.694613e-10,-2.500000e-08,1.694613e-10,2.096520e-06,-6.042311e-10
0.046700,9.360816,-0.110168,9.250648,9.250648e-03,-9.248957e-03,1.748440e-06,-6.080018e-10,-2.500000e-08,1.709864e-10,-2.500000e-08,1.709864e-10,1.748440e-06,-6.080018e-10
0.046708,9.355365,-0.105488,9.249877,9.249877e-03,-9.248475e-03,1.454791e-06,-6.117219e-10,-2.500000e-08,1.725110e-10,-2.500000e-08,1.725110e-10,1.454791e-06,-6.117219e-10
0.046717,9.349869,-0.100762,9.249107,9.249107e-03,-9.247948e-03,1.207536e-06,-6.153918e-10,-2.500000e-08,1.740353e-10,-2.500000e-08,1.740353e-10,1.207536e-06,-6.153918e-10
0.046725,9.344325,-0.095989,9.248336,9.248336e-03,-9.247381e-03,9.997422e-07,-6.190120e-10,-2.500000e-08,1.755591e-10,-2.500000e-08,1.755591e-10,9.997422e-07,-6.190120e-10
0.046733,9.338735,-0.091170,9.247565,9.247565e-03,-9.246782e-03,8.254459e-07,-6.225829e-10,-2.500000e-08,1.770826e-10,-2.500000e-08,1.770826e-10,8.254459e-07,-6.225829e-10
0.046742,9.333099,-0.086304,9.246795,9.246795e-03,-9.246155e-03,6.795252e-07,-6.261050e-10,-2.500000e-08,1.786056e-10,-2.500000e-08,1.786056e-10,6.795252e-07,-6.261050e-10
0.046750,9.327416,-0.081392,9.246024,9.246024e-03,-9.245504e-03,5.575926e-07,-6.295786e-10,-2.500000e-08,1.801282e-10,-2.500000e-08,1.801282e-10,5.575926e-07,-6.295786e-10
0.046758,9.321687,-0.076433,9.245254,9.245254e-03,-9.244834e-03,4.558979e-07,-6.330043e-10,-2.500000e-08,1.816505e-10,-2.500000e-08,1.816505e-10,4.558979e-07,-6.330043e-10
0.046767,9.315911,-0.071427,9.244484,9.244484e-03,-9.244146e-03,3.712425e-07,-6.363825e-10,-2.500000e-08,1.831724e-10,-2.500000e-08,1.831724e-10,3.712425e-07,-6.363825e-10
0.046775,9.310089,-0.066376,9.243713,9.243713e-03,-9.243445e-03,3.009047e-07,-6.397137e-10,-2.500000e-08,1.846938e-10,-2.500000e-08,1.846938e-10,3.009047e-07,-6.397137e-10
0.046783,9.304221,-0.061278,9.242943,9.242943e-03,-9.242732e-03,2.425729e-07,-6.429985e-10,-2.500000e-08,1.862149e-10,-2.500000e-08,1.862150e-10,2.425730e-07,-6.429982e-10
0.046792,9.298307,-0.056134,9.242173,9.242173e-03,-9.242009e-03,1.942890e-07,-6.462368e-10,-2.500000e-08,1.877356e-10,-2.500000e-08,1.877356e-10,1.942890e-07,-6.462371e-10
0.046800,9.292346,-0.050943,9.241403,9.241403e-03,-9.241278e-03,1.543971e-07,-6.494299e-10,-2.500000e-08,1.892559e-10,-2.500000e-08,1.892559e-10,1.543971e-07,-6.494299e-10
0.046808,9.286340,-0.045707,9.240633,9.240633e-03,-9.240540e-03,1.215004e-07,-6.525777e-10,-2.500000e-08,1.907758e-10,-2.500000e-08,1.907758e-10,1.215004e-07,-6.525777e-10
0.046817,9.280287,-0.040424,9.239863,9.239863e-03,-9.239797e-03,9.442301e-08,-6.556809e-10,-2.500000e-08,1.922952e-10,-2.500000e-08,1.922952e-10,9.442301e-08,-6.556809e-10
0.046825,9.274188,-0.035095,9.239093,9.239093e-03,-9.239049e-03,7.217710e-08,-6.587399e-10,-2.500000e-08,1.938143e-10,-2.500000e-08,1.938143e-10,7.217710e-08,-6.587399e-10
0.046833,9.268044,-0.029721,9.238323,9.238323e-03,-9.238297e-03,5.393462e-08,-6.617552e-10,-2.500000e-08,1.953330e-10,-2.500000e-08,1.953330e-10,5.393462e-08,-6.617552e-10
0.046842,9.261854,-0.024300,9.237553,9.237553e-03,-9.237541e-03,3.900291e-08,-6.647272e-10,-2.500000e-08,1.968512e-10,-2.500000e-08,1.968512e-10,3.900291e-08,-6.647272e-10
0.046850,9.255618,-0.018834,9.236784,9.236784e-03,-9.236784e-03,2.680379e-08,-6.676565e-10,-2.500000e-08,1.983691e-10,-2.500000e-08,1.983691e-10,2.680379e-08,-6.676565e-10
0.046858,9.249336,-0.013322,9.236014,9.236014e-03,-9.236024e-03,1.685563e-08,-6.705435e-10,-2.500000e-08,1.998865e-10,-2.500000e-08,1.998865e-10,1.685563e-08,-6.705435e-10
0.046867,9.243008,-0.007764,9.235244,9.235244e-03,-9.235262e-03,8.758077e-09,-6.733887e-10,-2.500000e-08,2.014035e-10,-2.500000e-08,2.014035e-10,8.758077e-09,-6.733887e-10
0.046875,9.236635,-0.002160,9.234475,9.234475e-03,-9.234499e-03,2.179041e-09,-6.761920e-10,-2.500000e-08,2.029202e-10,-2.500000e-08,2.029199e-10,2.179033e-09,-6.761930e-10
0.046883,9.230216,0.003489,9.233705,9.233705e-03,-9.233735e-03,-3.156399e-09,-6.789538e-10,-2.500000e-08,2.044366e-10,-2.500000e-08,2.044358e-10,-3.156429e-09,-6.789570e-10
0.046892,9.223752,0.009184,9.232936,9.232936e-03,-9.232969e-03,-7.475373e-09,-6.816766e-10,-2.500000e-08,2.059523e-10,-2.500000e-08,2.059516e-10,-7.475412e-09,-6.816792e-10
0.046900,9.217242,0.014924,9.232167,9.232167e-03,-9.232203e-03,-1.096513e-08,-6.843631e-10,-2.500000e-08,2.074665e-10,-2.500000e-08,2.074679e-10,-1.096514e-08,-6.843578e-10
0.046908,9.210687,0.020710,9.231397,9.231397e-03,-9.231437e-03,-1.377969e-08,-6.870026e-10,-2.500000e-08,2.089823e-10,-2.500000e-08,2.089818e-10,-1.377970e-08,-6.870043e-10
0.046917,9.204087,0.026541,9.230628,9.230628e-03,-9.230670e-03,-1.604557e-08,-6.896133e-10,-2.500000e-08,2.104948e-10,-2.500000e-08,2.104980e-10,-1.604555e-08,-6.896015e-10
0.046925,9.197442,0.032417,9.229859,9.229859e-03,-9.229902e-03,-1.786637e-08,-6.921704e-10,-2.500000e-08,2.120110e-10,-2.500000e-08,2.120097e-10,-1.786636e-08,-6.921751e-10
0.046933,9.190751,0.038339,9.229090,9.229090e-03,-9.229135e-03,-1.932687e-08,-6.946990e-10,-2.500000e-08,2.135241e-10,-2.500000e-08,2.135236e-10,-1.932686e-08,-6.947010e-10
0.046942,9.184015,0.044306,9.228321,9.228321e-03,-9.228367e-03,-2.049623e-08,-6.971891e-10,-2.500000e-08,2.150370e-10,-2.500000e-08,2.150368e-10,-2.049623e-08,-6.971900e-10
0.046950,9.177234,0.050318,9.227552,9.227552e-03,-9.227599e-03,-2.143080e-08,-6.996416e-10,-2.500000e-08,2.165496e-10,-2.500000e-08,2.165494e-10,-2.143080e-08,-6.996420e-10
0.046958,9.170408,0.056375,9.226783,9.226783e-03,-9.226831e-03,-2.217637e-08,-7.020571e-10,-2.500000e-08,2.180616e-10,-2.500000e-08,2.180616e-10,-2.217637e-08,-7.020574e-10
0.046967,9.163537,0.062477,9.226014,9.226014e-03,-9.226062e-03,-2.277008e-08,-7.044363e-10,-2.500000e-08,2.195733e-10,-2.500000e-08,2.195732e-10,-2.277008e-08,-7.044364e-10
0.046975,9.156621,0.068624,9.225245,9.225245e-03,-9.225294e-03,-2.324202e-08,-7.067794e-10,-2.500000e-08,2.210844e-10,-2.500000e-08,2.210844e-10,-2.324202e-08,-7.067795e-10
0.046983,9.149660,0.074816,9.224477,9.224477e-03,-9.224526e-03,-2.361648e-08,-7.090870e-10,-2.500000e-08,2.225951e-10,-2.500000e-08,2.225951e-10,-2.361648e-08,-7.090871e-10
0.046992,9.142655,0.081053,9.223708,9.223708e-03,-9.223757e-03,-2.391306e-08,-7.113595e-10,-2.500000e-08,2.241054e-10,-2.500000e-08,2.241054e-10,-2.391306e-08,-7.113596e-10
0.047000,9.135605,0.087334,9.222939,9.222939e-03,-9.222989e-03,-2.414754e-08,-7.135974e-10,-2.500000e-08,2.256151e-10,-2.500000e-08,2.256151e-10,-2.414754e-08,-7.135974e-10
0.047008,9.128510,0.093661,9.222171,9.222171e-03,-9.222221e-03,-2.433259e-08,-7.158009e-10,-2.500000e-08,2.271244e-10,-2.500000e-08,2.271244e-10,-2.433259e-08,-7.158010e-10
0.047017,9.121371,0.100031,9.221402,9.221402e-03,-9.221452e-03,-2.447838e-08,-7.179707e-10,-2.500000e-08,2.286331e-10,-2.500000e-08,2.286331e-10,-2.447838e-08,-7.179707e-10
0.047025,9.114187,0.106447,9.220634,9.220634e-03,-9.220684e-03,-2.459302e-08,-7.201070e-10,-2.500000e-08,2.301414e-10,-2.500000e-08,2.301414e-10,-2.459302e-08,-7.201070e-10
0.047033,9.106959,0.112907,9.219866,9.219866e-03,-9.219916e-03,-2.468301e-08,-7.222103e-10,-2.500000e-08,2.316492e-10,-2.500000e-08,2.316492e-10,-2.468301e-08,-7.222103e-10
0.047042,9.099687,0.119411,9.219097,9.219097e-03,-9.219148e-03,-2.475353e-08,-7.242809e-10,-2.500000e-08,2.331564e-10,-2.500000e-08,2.331564e-10,-2.475353e-08,-7.242809e-10
0.047050,9.092370,0.125959,9.218329,9.218329e-03,-9.218379e-03,-2.480868e-08,-7.263193e-10,-2.500000e-08,2.346632e-10,-2.500000e-08,2.346632e-10,-2.480868e-08,-7.263193e-10
0.047058,9.085009,0.132552,9.217561,9.217561e-03,-9.217611e-03,-2.485175e-08,-7.283259e-10,-2.500000e-08,2.361695e-10,-2.500000e-08,2.361695e-10,-2.485175e-08,-7.283259e-10
0.047067,9.077604,0.139189,9.216793,9.216793e-03,-9.216843e-03,-2.488532e-08,-7.303011e-10,-2.500000e-08,2.376752e-10,-2.500000e-08,2.376752e-10,-2.488532e-08,-7.303011e-10
0.047075,9.070154,0.145871,9.216025,9.216025e-03,-9.216075e-03,-2.491144e-08,-7.322452e-10,-2.500000e-08,2.391804e-10,-2.500000e-08,2.391804e-10,-2.491144e-08,-7.322452e-10
0.047083,9.062661,0.152596,9.215257,9.215257e-03,-9.215307e-03,-2.493173e-08,-7.341586e-10,-2.500000e-08,2.406851e-10,-2.500000e-08,2.406851e-10,-2.493173e-08,-7.341586e-10
0.047092,9.055124,0.159365,9.214489,9.214489e-03,-9.214540e-03,-2.494746e-08,-7.360417e-10,-2.500000e-08,2.421893e-10,-2.500000e-08,2.421893e-10,-2.494746e-08,-7.360417e-10
0.047100,9.047543,0.166178,9.213721,9.213721e-03,-9.213772e-03,-2.495963e-08,-7.378949e-10,-2.500000e-08,2.436929e-10,-2.500000e-08,2.436929e-10,-2.495963e-08,-7.378949e-10
0.047108,9.039918,0.173035,9.212954,9.212954e-03,-9.213004e-03,-2.496904e-08,-7.397185e-10,-2.500000e-08,2.451960e-10,-2.500000e-08,2.451960e-10,-2.496904e-08,-7.397185e-10
0.047117,9.032249,0.179936,9.212186,9.212186e-03,-9.212236e-03,-2.497629e-08,-7.415129e-10,-2.500000e-08,2.466986e-10,-2.500000e-08,2.466986e-10,-2.497629e-08,-7.415129e-10
0.047125,9.024537,0.186881,9.211418,9.211418e-03,-9.211469e-03,-2.498188e-08,-7.432785e-10,-2.500000e-08,2.482006e-10,-2.500000e-08,2.482006e-10,-2.498188e-08,-7.432785e-10
0.047133,9.016781,0.193869,9.210651,9.210651e-03,-9.210701e-03,-2.498617e-08,-7.450156e-10,-2.500000e-08,2.497021e-10,-2.500000e-08,2.497021e-10,-2.498617e-08,-7.450156e-10
0.047142,9.008982,0.200901,9.209883,9.209883e-03,-9.209934e-03,-2.498946e-08,-7.467245e-10,-2.500000e-08,2.512031e-10,-2.500000e-08,2.512031e-10,-2.498946e-08,-7.467245e-10
0.047150,9.001139,0.207976,9.209116,9.209116e-03,-9.209166e-03,-2.499199e-08,-7.484057e-10,-2.500000e-08,2.527035e-10,-2.500000e-08,2.527035e-10,-2.499199e-08,-7.484057e-10
0.047158,8.993253,0.215095,9.208348,9.208348e-03,-9.208399e-03,-2.499392e-08,-7.500595e-10,-2.500000e-08,2.542033e-10,-2.500000e-08,2.542033e-10,-2.499392e-08,-7.500595e-10
0.047167,8.985324,0.222257,9.207581,9.207581e-03,-9.207632e-03,-2.499539e-08,-7.516861e-10,-2.500000e-08,2.557025e-10,-2.500000e-08,2.557025e-10,-2.499539e-08,-7.516861e-10
0.047175,8.977351,0.229463,9.206814,9.206814e-03,-9.206864e-03,-2.499651e-08,-7.532860e-10,-2.500000e-08,2.572012e-10,-2.500000e-08,2.572012e-10,-2.499651e-08,-7.532860e-10
0.047183,8.969336,0.236711,9.206047,9.206047e-03,-9.206097e-03,-2.499736e-08,-7.548594e-10,-2.500000e-08,2.586994e-10,-2.500000e-08,2.586994e-10,-2.499736e-08,-7.548594e-10
0.047192,8.961277,0.244003,9.205280,9.205280e-03,-9.205330e-03,-2.499801e-08,-7.564068e-10,-2.500000e-08,2.601969e-10,-2.500000e-08,2.601969e-10,-2.499801e-08,-7.564068e-10
0.047200,8.953175,0.251337,9.204513,9.204513e-03,-9.204563e-03,-2.499850e-08,-7.579283e-10,-2.500000e-08,2.616939e-10,-2.500000e-08,2.616939e-10,-2.499850e-08,-7.579283e-10
0.047208,8.945030,0.258715,9.203746,9.203746e-03,-9.203796e-03,-2.499887e-08,-7.594244e-10,-2.500000e-08,2.631903e-10,-2.500000e-08,2.631903e-10,-2.499887e-08,-7.594244e-10
0.047217,8.936843,0.266136,9.202979,9.202979e-03,-9.203029e-03,-2.499916e-08,-7.608953e-10,-2.500000e-08,2.646861e-10,-2.500000e-08,2.646861e-10,-2.499916e-08,-7.608953e-10
0.047225,8.928613,0.273599,9.202212,9.202212e-03,-9.202262e-03,-2.499937e-08,-7.623413e-10,-2.500000e-08,2.661813e-10,-2.500000e-08,2.661813e-10,-2.499937e-08,-7.623413e-10
0.047233,8.920340,0.281105,9.201445,9.201445e-03,-9.201495e-03,-2.499953e-08,-7.637629e-10,-2.500000e-08,2.676760e-10,-2.500000e-08,2.676760e-10,-2.499953e-08,-7.637629e-10
0.047242,8.912024,0.288654,9.200678,9.200678e-03,-9.200729e-03,-2.499965e-08,-7.651601e-10,-2.500000e-08,2.691700e-10,-2.500000e-08,2.691700e-10,-2.499965e-08,-7.651601e-10
0.047250,8.903666,0.296246,9.199912,9.199912e-03,-9.199962e-03,-2.499974e-08,-7.665335e-10,-2.500000e-08,2.706634e-10,-2.500000e-08,2.706634e-10,-2.499974e-08,-7.665335e-10
0.047258,8.895265,0.303880,9.199145,9.199145e-03,-9.199195e-03,-2.499980e-08,-7.678832e-10,-2.500000e-08,2.721563e-10,-2.500000e-08,2.721563e-10,-2.499980e-08,-7.678832e-10
0.047267,8.886822,0.311556,9.198378,9.198378e-03,-9.198429e-03,-2.499985e-08,-7.692095e-10,-2.500000e-08,2.736485e-10,-2.500000e-08,2.736485e-10,-2.499985e-08,-7.692095e-10
0.047275,8.878337,0.319275,9.197612,9.197612e-03,-9.197662e-03,-2.499989e-08,-7.705128e-10,-2.500000e-08,2.751401e-10,-2.500000e-08,2.751401e-10,-2.499989e-08,-7.705128e-10
0.047283,8.869810,0.327036,9.196846,9.196846e-03,-9.196896e-03,-2.499992e-08,-7.717933e-10,-2.500000e-08,2.766311e-10,-2.500000e-08,2.766311e-10,-2.499992e-08,-7.717933e-10
0.047292,8.861240,0.334839,9.196079,9.196079e-03,-9.196130e-03,-2.499994e-08,-7.730512e-10,-2.500000e-08,2.781215e-10,-2.500000e-08,2.781215e-10,-2.499994e-08,-7.730512e-10
0.047300,8.852629,0.342684,9.195313,9.195313e-03,-9.195363e-03,-2.499996e-08,-7.742870e-10,-2.500000e-08,2.796112e-10,-2.500000e-08,2.796112e-10,-2.499996e-08,-7.742870e-10
0.047308,8.843975,0.350571,9.194547,9.194547e-03,-9.194597e-03,-2.499997e-08,-7.755008e-10,-2.500000e-08,2.811004e-10,-2.500000e-08,2.811004e-10,-2.499997e-08,-7.755008e-10
0.047317,8.835280,0.358501,9.193781,9.193781e-03,-9.193831e-03,-2.499998e-08,-7.766928e-10,-2.500000e-08,2.825889e-10,-2.500000e-08,2.825889e-10,-2.499998e-08,-7.766928e-10
0.047325,8.826543,0.366472,9.193014,9.193014e-03,-9.193065e-03,-2.499998e-08,-7.778635e-10,-2.500000e-08,2.840767e-10,-2.500000e-08,2.840767e-10,-2.499998e-08,-7.778635e-10
0.047333,8.817764,0.374485,9.192248,9.192248e-03,-9.192299e-03,-2.499999e-08,-7.790130e-10,-2.500000e-08,2.855639e-10,-2.500000e-08,2.855639e-10,-2.499999e-08,-7.790130e-10
0.047342,8.808943,0.382539,9.191482,9.191482e-03,-9.191533e-03,-2.499999e-08,-7.801415e-10,-2.500000e-08,2.870505e-10,-2.500000e-08,2.870505e-10,-2.499999e-08,-7.801415e-10
0.047350,8.800081,0.390635,9.190717,9.190717e-03,-9.190767e-03,-2.499999e-08,-7.812494e-10,-2.500000e-08,2.885364e-10,-2.500000e-08,2.885364e-10,-2.499999e-08,-7.812494e-10
0.047358,8.791178,0.398773,9.189951,9.189951e-03,-9.190001e-03,-2.500000e-08,-7.823369e-10,-2.500000e-08,2.900217e-10,-2.500000e-08,2.900217e-10,-2.500000e-08,-7.823369e-10
0.047367,8.782233,0.406952,9.189185,9.189185e-03,-9.189235e-03,-2.500000e-08,-7.834043e-10,-2.500000e-08,2.915064e-10,-2.500000e-08,2.915064e-10,-2.500000e-08,-7.834043e-10
0.047375,8.773246,0.415173,9.188419,9.188419e-03,-9.188470e-03,-2.500000e-08,-7.844517e-10,-2.500000e-08,2.929903e-10,-2.500000e-08,2.929903e-10,-2.500000e-08,-7.844517e-10
0.047383,8.764219,0.423435,9.187654,9.187654e-03,-9.187704e-03,-2.500000e-08,-7.854794e-10,-2.500000e-08,2.944736e-10,-2.500000e-08,2.944736e-10,-2.500000e-08,-7.854794e-10
0.047392,8.755150,0.431738,9.186888,9.186888e-03,-9.186939e-03,-2.500000e-08,-7.864876e-10,-2.500000e-08,2.959563e-10,-2.500000e-08,2.959563e-10,-2.500000e-08,-7.864876e-10
0.047400,8.746041,0.440082,9.186123,9.186123e-03,-9.186173e-03,-2.500000e-08,-7.874767e-10,-2.500000e-08,2.974382e-10,-2.500000e-08,2.974382e-10,-2.500000e-08,-7.874767e-10
0.047408,8.736890,0.448467,9.185357,9.185357e-03,-9.185408e-03,-2.500000e-08,-7.884468e-10,-2.500000e-08,2.989195e-10,-2.500000e-08,2.989195e-10,-2.500000e-08,-7.884468e-10
0.047417,8.727699,0.456893,9.184592,9.184592e-03,-9.184642e-03,-2.500000e-08,-7.893981e-10,-2.500000e-08,3.004002e-10,-2.500000e-08,3.004002e-10,-2.500000e-08,-7.893981e-10
0.047425,8.718466,0.465360,9.183826,9.183826e-03,-9.183877e-03,-2.500000e-08,-7.903309e-10,-2.500000e-08,3.018801e-10,-2.500000e-08,3.018801e-10,-2.500000e-08,-7.903309e-10
0.047433,8.709194,0.473868,9.183061,9.183061e-03,-9.183112e-03,-2.500000e-08,-7.912453e-10,-2.500000e-08,3.033593e-10,-2.500000e-08,3.033593e-10,-2.500000e-08,-7.912453e-10
0.047442,8.699880,0.482416,9.182296,9.182296e-03,-9.182346e-03,-2.500000e-08,-7.921417e-10,-2.500000e-08,3.048379e-10,-2.500000e-08,3.048379e-10,-2.500000e-08,-7.921417e-10
0.047450,8.690526,0.491005,9.181531,9.181531e-03,-9.181581e-03,-2.500000e-08,-7.930202e-10,-2.500000e-08,3.063158e-10,-2.500000e-08,3.063158e-10,-2.500000e-08,-7.930202e-10
0.047458,8.681131,0.499634,9.180766,9.180766e-03,-9.180816e-03,-2.500000e-08,-7.938810e-10,-2.500000e-08,3.077930e-10,-2.500000e-08,3.077930e-10,-2.500000e-08,-7.938810e-10
0.047467,8.671697,0.508304,9.180001,9.180001e-03,-9.180051e-03,-2.500000e-08,-7.947243e-10,-2.500000e-08,3.092694e-10,-2.500000e-08,3.092694e-10,-2.500000e-08,-7.947243e-10
0.047475,8.662222,0.517014,9.179236,9.179236e-03,-9.179286e-03,-2.500000e-08,-7.955504e-10,-2.500000e-08,3.107452e-10,-2.500000e-08,3.107452e-10,-2.500000e-08,-7.955504e-10
0.047483,8.652706,0.525765,9.178471,9.178471e-03,-9.178521e-03,-2.500000e-08,-7.963594e-10,-2.500000e-08,3.122203e-10,-2.500000e-08,3.122203e-10,-2.500000e-08,-7.963594e-10
0.047492,8.643151,0.534555,9.177706,9.177706e-03,-9.177757e-03,-2.500000e-08,-7.971515e-10,-2.500000e-08,3.136946e-10,-2.500000e-08,3.136946e-10,-2.500000e-08,-7.971515e-10
0.047500,8.633556,0.543386,9.176941,9.176941e-03,-9.176992e-03,-2.500000e-08,-7.979270e-10,-2.500000e-08,3.151682e-10,-2.500000e-08,3.151682e-10,-2.500000e-08,-7.979270e-10
0.047508,8.623920,0.552256,9.176177,9.176177e-03,-9.176227e-03,-2.500000e-08,-7.986860e-10,-2.500000e-08,3.166412e-10,-2.500000e-08,3.166412e-10,-2.500000e-08,-7.986860e-10
0.047517,8.614245,0.561167,9.175412,9.175412e-03,-9.175463e-03,-2.500000e-08,-7.994287e-10,-2.500000e-08,3.181134e-10,-2.500000e-08,3.181134e-10,-2.500000e-08,-7.994287e-10
0.047525,8.604531,0.570117,9.174647,9.174647e-03,-9.174698e-03,-2.500000e-08,-8.001553e-10,-2.500000e-08,3.195848e-10,-2.500000e-08,3.195848e-10,-2.500000e-08,-8.001553e-10
0.047533,8.594776,0.579107,9.173883,9.173883e-03,-9.173933e-03,-2.500000e-08,-8.008660e-10,-2.500000e-08,3.210555e-10,-2.500000e-08,3.210555e-10,-2.500000e-08,-8.008660e-10
0.047542,8.584983,0.588136,9.173119,9.173119e-03,-9.173169e-03,-2.500000e-08,-8.015610e-10,-2.500000e-08,3.225255e-10,-2.500000e-08,3.225255e-10,-2.500000e-08,-8.015610e-10
0.047550,8.575149,0.597205,9.172354,9.172354e-03,-9.172405e-03,-2.500000e-08,-8.022405e-10,-2.500000e-08,3.239948e-10,-2.500000e-08,3.239948e-10,-2.500000e-08,-8.022405e-10
0.047558,8.565277,0.606313,9.171590,9.171590e-03,-9.171640e-03,-2.500000e-08,-8.029045e-10,-2.500000e-08,3.254633e-10,-2.500000e-08,3.254633e-10,-2.500000e-08,-8.029045e-10
0.047567,8.555365,0.615461,9.170826,9.170826e-03,-9.170876e-03,-2.500000e-08,-8.035534e-10,-2.500000e-08,3.269311e-10,-2.500000e-08,3.269311e-10,-2.500000e-08,-8.035534e-10
0.047575,8.545414,0.624648,9.170061,9.170061e-03,-9.170112e-03,-2.500000e-08,-8.041872e-10,-2.500000e-08,3.283981e-10,-2.500000e-08,3.283981e-10,-2.500000e-08,-8.041872e-10
0.047583,8.535424,0.633874,9.169297,9.169297e-03,-9.169348e-03,-2.500000e-08,-8.048062e-10,-2.500000e-08,3.298644e-10,-2.500000e-08,3.298644e-10,-2.500000e-08,-8.048062e-10
0.047592,8.525395,0.643139,9.168533,9.168533e-03,-9.168584e-03,-2.500000e-08,-8.054105e-10,-2.500000e-08,3.313299e-10,-2.500000e-08,3.313299e-10,-2.500000e-08,-8.054105e-10
0.047600,8.515327,0.652443,9.167769,9.167769e-03,-9.167820e-03,-2.500000e-08,-8.060003e-10,-2.500000e-08,3.327946e-10,-2.500000e-08,3.327946e-10,-2.500000e-08,-8.060003e-10
0.047608,8.505220,0.661785,9.167005,9.167005e-03,-9.167056e-03,-2.500000e-08,-8.065757e-10,-2.500000e-08,3.342586e-10,-2.500000e-08,3.342586e-10,-2.500000e-08,-8.065757e-10
