Time (s),Source Voltage (V),Node 1 Voltage (V),Node 2 Voltage (V),Resistor Voltage (V),Resistor Current (A),Diode Current (A)
0.007428,2.185579,-2.185579,-2.185579,0.000000,2.821254e-14,0.000000e+00
0.007429,2.157280,-2.157280,-2.157280,0.000000,2.829914e-14,0.000000e+00
0.007430,2.128896,-2.128896,-2.128896,0.000000,2.838396e-14,0.000000e+00
0.007431,2.100429,-2.100429,-2.100429,0.000000,2.846789e-14,0.000000e+00
0.007432,2.071878,-2.071878,-2.071878,0.000000,2.855094e-14,0.000000e+00
0.007433,2.043245,-2.043245,-2.043245,0.000000,2.863265e-14,0.000000e+00
0.007434,2.014532,-2.014532,-2.014532,0.000000,2.871348e-14,0.000000e+00
0.007435,1.985739,-1.985739,-1.985739,0.000000,2.879275e-14,0.000000e+00
0.007436,1.956868,-1.956868,-1.956868,0.000000,2.887113e-14,0.000000e+00
0.007437,1.927920,-1.927920,-1.927920,0.000000,2.894818e-14,0.000000e+00
0.007438,1.898895,-1.898895,-1.898895,0.000000,2.902456e-14,0.000000e+00
0.007439,1.869796,-1.869796,-1.869796,0.000000,2.909939e-14,0.000000e+00
0.007440,1.840623,-1.840623,-1.840623,0.000000,2.917333e-14,0.000000e+00
0.007441,1.811377,-1.811377,-1.811377,0.000000,2.924594e-14,0.000000e+00
0.007442,1.782059,-1.782059,-1.782059,0.000000,2.931744e-14,0.000000e+00
0.007443,1.752672,-1.752672,-1.752672,0.000000,2.938760e-14,0.000000e+00
0.007444,1.723215,-1.723215,-1.723215,0.000000,2.945710e-14,0.000000e+00
0.007445,1.693690,-1.693690,-1.693690,0.000000,2.952505e-14,0.000000e+00
0.007446,1.664098,-1.664098,-1.664098,0.000000,2.959188e-14,0.000000e+00
0.007447,1.634440,-1.634440,-1.634440,0.000000,2.965761e-14,0.000000e+00
0.007448,1.604718,-1.604718,-1.604718,0.000000,2.972200e-14,0.000000e+00
0.007449,1.574933,-1.574933,-1.574933,0.000000,2.978551e-14,0.000000e+00
0.007450,1.545085,-1.545085,-1.545085,0.000000,2.984768e-14,0.000000e+00
0.007451,1.515176,-1.515176,-1.515176,0.000000,2.990852e-14,0.000000e+00
0.007452,1.485208,-1.485208,-1.485208,0.000000,2.996847e-14,0.000000e+00
0.007453,1.455181,-1.455181,-1.455181,0.000000,3.002731e-14,0.000000e+00
0.007454,1.425096,-1.425096,-1.425096,0.000000,3.008438e-14,0.000000e+00
0.007455,1.394956,-1.394956,-1.394956,0.000000,3.014100e-14,0.000000e+00
0.007456,1.364760,-1.364760,-1.364760,0.000000,3.019585e-14,0.000000e+00
0.007457,1.334510,-1.334510,-1.334510,0.000000,3.024980e-14,0.000000e+00
0.007458,1.304208,-1.304208,-1.304208,0.000000,3.030243e-14,0.000000e+00
0.007459,1.273854,-1.273854,-1.273854,0.000000,3.035394e-14,0.000000e+00
0.007460,1.243449,-1.243449,-1.243449,0.000000,3.040412e-14,0.000000e+00
0.007461,1.212996,-1.212996,-1.212996,0.000000,3.045320e-14,0.000000e+00
0.007462,1.182495,-1.182495,-1.182495,0.000000,3.050116e-14,0.000000e+00
0.007463,1.151947,-1.151947,-1.151947,0.000000,3.054779e-14,0.000000e+00
0.007464,1.121354,-1.121354,-1.121354,0.000000,3.059308e-14,0.000000e+00
0.007465,1.090716,-1.090716,-1.090716,0.000000,3.063749e-14,0.000000e+00
0.007466,1.060036,-1.060036,-1.060036,0.000000,3.068079e-14,0.000000e+00
0.007467,1.029313,-1.029313,-1.029313,0.000000,3.072254e-14,0.000000e+00
0.007468,0.998550,-0.998550,-0.998550,0.000000,3.076317e-14,0.000000e+00
0.007469,0.967747,-0.967747,-0.967747,0.000000,3.080247e-14,0.000000e+00
0.007470,0.936907,-0.936907,-0.936907,0.000000,3.084077e-14,0.000000e+00
0.007471,0.906029,-0.906029,-0.906029,0.000000,3.087786e-14,0.000000e+00
0.007472,0.875115,-0.875115,-0.875115,0.000000,3.091361e-14,0.000000e+00
0.007473,0.844167,-0.844167,-0.844167,0.000000,3.094813e-14,0.000000e+00
0.007474,0.813186,-0.813186,-0.813186,0.000000,3.098133e-14,0.000000e+00
0.007475,0.782172,-0.782172,-0.782172,0.000000,3.101353e-14,0.000000e+00
0.007476,0.751128,-0.751128,-0.751128,0.000000,3.104439e-14,0.000000e+00
0.007477,0.720054,-0.720054,-0.720054,0.000000,3.107392e-14,0.000000e+00
0.007478,0.688951,-0.688951,-0.688951,0.000000,3.110245e-14,0.000000e+00
0.007479,0.657822,-0.657822,-0.657822,0.000000,3.112977e-14,0.000000e+00
0.007480,0.626666,-0.626666,-0.626666,0.000000,3.115563e-14,0.000000e+00
0.007481,0.595486,-0.595486,-0.595486,0.000000,3.118039e-14,0.000000e+00
0.007482,0.564282,-0.564282,-0.564282,0.000000,3.120382e-14,0.000000e+00
0.007483,0.533056,-0.533056,-0.533056,0.000000,3.122613e-14,0.000000e+00
0.007484,0.501809,-0.501809,-0.501809,0.000000,3.124723e-14,0.000000e+00
0.007485,0.470542,-0.470542,-0.470542,0.000000,3.126699e-14,0.000000e+00
0.007486,0.439256,-0.439256,-0.439256,0.000000,3.128559e-14,0.000000e+00
0.007487,0.407953,-0.407953,-0.407953,0.000000,3.130290e-14,0.000000e+00
0.007488,0.376634,-0.376634,-0.376634,0.000000,3.131906e-14,0.000000e+00
0.007489,0.345300,-0.345300,-0.345300,0.000000,3.133394e-14,0.000000e+00
0.007490,0.313953,-0.313953,-0.313953,0.000000,3.134754e-14,0.000000e+00
0.007491,0.282593,-0.282593,-0.282593,0.000000,3.135991e-14,0.000000e+00
0.007492,0.251222,-0.251222,-0.251222,0.000000,3.137113e-14,0.000000e+00
0.007493,0.219841,-0.219841,-0.219841,0.000000,3.138101e-14,0.000000e+00
0.007494,0.188451,-0.188451,-0.188451,0.000000,3.138967e-14,0.000000e+00
0.007495,0.157054,-0.157054,-0.157054,0.000000,3.139713e-14,0.000000e+00
0.007496,0.125650,-0.125650,-0.125650,0.000000,3.140330e-14,0.000000e+00
0.007497,0.094242,-0.094242,-0.094242,0.000000,3.140828e-14,0.000000e+00
0.007498,0.062830,-0.062830,-0.062830,0.000000,3.141200e-14,0.000000e+00
0.007499,0.031416,-0.031416,-0.031416,0.000000,3.141448e-14,0.000000e+00
0.007500,0.000000,-0.000000,-0.000000,0.000000,3.141572e-14,0.000000e+00
0.007501,-0.031416,0.031416,0.031416,0.000000,3.141572e-14,0.000000e+00
0.007502,-0.062830,0.062830,0.062830,0.000000,3.141448e-14,0.000000e+00
0.007503,-0.094242,0.094242,0.094242,0.000000,3.141200e-14,0.000000e+00
0.007504,-0.125650,0.125650,0.125650,0.000000,3.140829e-14,0.000000e+00
0.007505,-0.157054,0.157054,0.157054,0.000000,3.140332e-14,0.000000e+00
0.007506,-0.188451,0.188451,0.188451,0.000000,3.139713e-14,0.000000e+00
0.007507,-0.219841,0.219841,0.219841,0.000000,3.138967e-14,0.000000e+00
0.007508,-0.251222,0.251222,0.251222,0.000000,3.138101e-14,0.000000e+00
0.007509,-0.282593,0.282593,0.282593,0.000000,3.137113e-14,0.000000e+00
0.007510,-0.313953,0.313953,0.313953,0.000000,3.135986e-14,0.000000e+00
0.007511,-0.345300,0.345300,0.345300,0.000000,3.134759e-14,0.000000e+00
0.007512,-0.376634,0.376634,0.376634,0.000000,3.133394e-14,0.000000e+00
0.007513,-0.407953,0.407953,0.407953,0.000000,3.131900e-14,0.000000e+00
0.007514,-0.439256,0.439256,0.439256,0.000000,3.130290e-14,0.000000e+00
0.007515,-0.470542,0.470542,0.470542,0.000000,3.128553e-14,0.000000e+00
0.007516,-0.501809,0.501809,0.501809,0.000000,3.126710e-14,0.000000e+00
0.007517,-0.533056,0.533056,0.533056,0.000000,3.124723e-14,0.000000e+00
0.007518,-0.564282,0.564282,0.564282,0.000000,3.122613e-14,0.000000e+00
0.007519,-0.595486,0.595486,0.595486,0.000000,3.120382e-14,0.000000e+00
0.007520,-0.626666,0.626666,0.626666,0.000000,3.118039e-14,0.000000e+00
0.007521,-0.657822,0.657822,0.657822,0.000000,3.115563e-14,0.000000e+00
0.007522,-0.688951,0.688951,0.688951,0.000000,3.112965e-14,0.000000e+00
0.007523,-0.720054,0.720054,0.720054,0.000000,3.110245e-14,0.000000e+00
0.007524,-0.751128,0.751128,0.751128,0.000000,3.107403e-14,0.000000e+00
0.007525,-0.782172,0.782172,0.782172,0.000000,3.104439e-14,0.000000e+00
0.007526,-0.813186,0.813186,0.813186,0.000000,3.101353e-14,0.000000e+00
0.007527,-0.844167,0.844167,0.844167,0.000000,3.098144e-14,0.000000e+00
0.007528,-0.875115,0.875115,0.875115,0.000000,3.094813e-14,0.000000e+00
0.007529,-0.906029,0.906029,0.906029,0.000000,3.091349e-14,0.000000e+00
0.007530,-0.936907,0.936907,0.936907,0.000000,3.087774e-14,0.000000e+00
0.007531,-0.967747,0.967747,0.967747,0.000000,3.084077e-14,0.000000e+00
0.007532,-0.998550,0.998550,0.998550,0.000000,3.080247e-14,0.000000e+00
0.007533,-1.029313,1.029313,1.029313,0.000000,3.076295e-14,0.000000e+00
0.007534,-1.060036,1.060036,1.060036,0.000000,3.072231e-14,0.000000e+00
0.007535,-1.090716,1.090716,1.090716,0.000000,3.068057e-14,0.000000e+00
0.007536,-1.121354,1.121354,1.121354,0.000000,3.063749e-14,0.000000e+00
0.007537,-1.151947,1.151947,1.151947,0.000000,3.059308e-14,0.000000e+00
0.007538,-1.182495,1.182495,1.182495,0.000000,3.054801e-14,0.000000e+00
0.007539,-1.212996,1.212996,1.212996,0.000000,3.050094e-14,0.000000e+00
0.007540,-1.243449,1.243449,1.243449,0.000000,3.045320e-14,0.000000e+00
0.007541,-1.273854,1.273854,1.273854,0.000000,3.040435e-14,0.000000e+00
0.007542,-1.304208,1.304208,1.304208,0.000000,3.035394e-14,0.000000e+00
0.007543,-1.334510,1.334510,1.334510,0.000000,3.030221e-14,0.000000e+00
0.007544,-1.364760,1.364760,1.364760,0.000000,3.024958e-14,0.000000e+00
0.007545,-1.394956,1.394956,1.394956,0.000000,3.019585e-14,0.000000e+00
0.007546,-1.425096,1.425096,1.425096,0.000000,3.014078e-14,0.000000e+00
0.007547,-1.455181,1.455181,1.455181,0.000000,3.008460e-14,0.000000e+00
0.007548,-1.485208,1.485208,1.485208,0.000000,3.002709e-14,0.000000e+00
0.007549,-1.515176,1.515176,1.515176,0.000000,2.996825e-14,0.000000e+00
0.007550,-1.545085,1.545085,1.545085,0.000000,2.990852e-14,0.000000e+00
0.007551,-1.574933,1.574933,1.574933,0.000000,2.984768e-14,0.000000e+00
0.007552,-1.604718,1.604718,1.604718,0.000000,2.978529e-14,0.000000e+00
0.007553,-1.634440,1.634440,1.634440,0.000000,2.972200e-14,0.000000e+00
0.007554,-1.664098,1.664098,1.664098,0.000000,2.965761e-14,0.000000e+00
0.007555,-1.693690,1.693690,1.693690,0.000000,2.959188e-14,0.000000e+00
0.007556,-1.723215,1.723215,1.723215,0.000000,2.952505e-14,0.000000e+00
0.007557,-1.752672,1.752672,1.752672,0.000000,2.945688e-14,0.000000e+00
0.007558,-1.782059,1.782059,1.782059,0.000000,2.938783e-14,0.000000e+00
0.007559,-1.811377,1.811377,1.811377,0.000000,2.931744e-14,0.000000e+00
0.007560,-1.840623,1.840623,1.840623,0.000000,2.924594e-14,0.000000e+00
0.007561,-1.869796,1.869796,1.869796,0.000000,2.917333e-14,0.000000e+00
0.007562,-1.898895,1.898895,1.898895,0.000000,2.909939e-14,0.000000e+00
0.007563,-1.927920,1.927920,1.927920,0.000000,2.902434e-14,0.000000e+00
0.007564,-1.956868,1.956868,1.956868,0.000000,2.894840e-14,0.000000e+00
0.007565,-1.985739,1.985739,1.985739,0.000000,2.887135e-14,0.000000e+00
0.007566,-2.014532,2.014532,2.014532,0.000000,2.879297e-14,0.000000e+00
0.007567,-2.043245,2.043245,2.043245,0.000000,2.871303e-14,0.000000e+00
0.007568,-2.071878,2.071878,2.071878,0.000000,2.863265e-14,0.000000e+00
0.007569,-2.100429,2.100429,2.100429,0.000000,2.855050e-14,0.000000e+00
0.007570,-2.128896,2.128896,2.128896,0.000000,2.846789e-14,0.000000e+00
0.007571,-2.157280,2.157280,2.157280,0.000000,2.838396e-14,0.000000e+00
0.007572,-2.185579,2.185579,2.185579,0.000000,2.829870e-14,0.000000e+00
0.007573,-2.213791,2.213791,2.213791,0.000000,2.821210e-14,0.000000e+00
0.007574,-2.241916,2.241916,2.241916,0.000000,2.812461e-14,0.000000e+00
0.007575,-2.269952,2.269952,2.269952,0.000000,2.803624e-14,0.000000e+00
0.007576,-2.297899,2.297899,2.297899,0.000000,2.794653e-14,0.000000e+00
0.007577,-2.325755,2.325755,2.325755,0.000000,2.785594e-14,0.000000e+00
0.007578,-2.353520,2.353520,2.353520,0.000000,2.776446e-14,0.000000e+00
0.007579,-2.381191,2.381191,2.381191,0.000000,2.767120e-14,0.000000e+00
0.007580,-2.408768,2.408768,2.408768,0.000000,2.757750e-14,0.000000e+00
0.007581,-2.436251,2.436251,2.436251,0.000000,2.748202e-14,0.000000e+00
0.007582,-2.463637,2.463637,2.463637,0.000000,2.738654e-14,0.000000e+00
0.007583,-2.490926,2.490926,2.490926,0.000000,2.728928e-14,0.000000e+00
0.007584,-2.518116,2.518116,2.518116,0.000000,2.719025e-14,1.015390e-14
0.007585,-2.545207,2.545207,2.545207,0.000000,3.724487e-14,4.747834e-14
0.007586,-2.572198,2.572198,2.572198,0.000000,1.074931e-13,1.532906e-13
0.007587,-2.599087,2.599087,2.599087,0.000000,3.231446e-13,4.520748e-13
0.007588,-2.625873,2.625873,2.625873,0.000000,9.308887e-13,1.292385e-12
0.007589,-2.652556,2.652556,2.652556,0.000000,2.636727e-12,3.646158e-12
0.007590,-2.679134,2.679134,2.679134,0.000000,7.405288e-12,1.021236e-11
0.007591,-2.705606,2.705606,2.705606,0.000000,2.068079e-11,2.845427e-11
0.007592,-2.731972,2.731972,2.731972,0.000000,5.748610e-11,7.892218e-11
0.007593,-2.758229,2.758229,2.758229,0.000000,1.590987e-10,2.179592e-10
0.007594,-2.784378,2.784378,2.784378,0.000000,4.384450e-10,5.993721e-10
0.007595,-2.810417,2.810417,2.810416,0.000001,1.203114e-09,1.641175e-09
0.007596,-2.836345,2.836345,2.836341,0.000003,3.287170e-09,4.474288e-09
0.007597,-2.862161,2.862161,2.862152,0.000009,8.941702e-09,1.214370e-08
0.007598,-2.887864,2.887864,2.887839,0.000024,2.421112e-08,3.280330e-08
0.007599,-2.913452,2.913452,2.913387,0.000065,6.522320e-08,8.813250e-08
0.007600,-2.938926,2.938926,2.938752,0.000175,1.746097e-07,2.351113e-07
0.007601,-2.964284,2.964284,2.963821,0.000463,4.631223e-07,6.200865e-07
0.007602,-2.989525,2.989525,2.988317,0.001208,1.207699e-06,1.599568e-06
0.007603,-3.014648,3.014648,3.011607,0.003041,3.040713e-06,3.938076e-06
0.007604,-3.039651,3.039651,3.032526,0.007125,7.125020e-06,8.845920e-06
0.007605,-3.064535,3.064535,3.049784,0.014751,1.475143e-05,1.724553e-05
0.007606,-3.089298,3.089298,3.063141,0.026157,2.615679e-05,2.891272e-05
0.007607,-3.113939,3.113939,3.073472,0.040467,4.046715e-05,4.311682e-05
0.007608,-3.138457,3.138457,3.081668,0.056788,5.678845e-05,5.920444e-05
0.007609,-3.162851,3.162851,3.088348,0.074503,7.450283e-05,7.666121e-05
0.007610,-3.187120,3.187120,3.093924,0.093196,9.319635e-05,9.511503e-05
0.007611,-3.211263,3.211263,3.098673,0.112590,1.125903e-04,1.142987e-04
0.007612,-3.235280,3.235280,3.102788,0.132492,1.324922e-04,1.340201e-04
0.007613,-3.259169,3.259169,3.106403,0.152765,1.527654e-04,1.541396e-04
0.007614,-3.282929,3.282929,3.109618,0.173310,1.733105e-04,1.745537e-04
0.007615,-3.306559,3.306559,3.112506,0.194053,1.940533e-04,1.951842e-04
0.007616,-3.330059,3.330059,3.115122,0.214937,2.149372e-04,2.159713e-04
0.007617,-3.353428,3.353428,3.117510,0.235918,2.359183e-04,2.368685e-04
0.007618,-3.376664,3.376664,3.119702,0.256962,2.569616e-04,2.578385e-04
0.007619,-3.399767,3.399767,3.121728,0.278039,2.780392e-04,2.788516e-04
0.007620,-3.422736,3.422736,3.123607,0.299128,2.991282e-04,2.998836e-04
0.007621,-3.445569,3.445569,3.125359,0.320210,3.202096e-04,3.209143e-04
0.007622,-3.468267,3.468267,3.126999,0.341268,3.412676e-04,3.419269e-04
0.007623,-3.490827,3.490827,3.128538,0.362289,3.622888e-04,3.629073e-04
0.007624,-3.513250,3.513250,3.129988,0.383262,3.832617e-04,3.838433e-04
0.007625,-3.535534,3.535534,3.131357,0.404176,4.041764e-04,4.047246e-04
0.007626,-3.557678,3.557678,3.132654,0.425024,4.250243e-04,4.255420e-04
0.007627,-3.579682,3.579682,3.133885,0.445798,4.457979e-04,4.462877e-04
0.007628,-3.601545,3.601545,3.135055,0.466490,4.664904e-04,4.669547e-04
0.007629,-3.623266,3.623266,3.136170,0.487096,4.870960e-04,4.875366e-04
0.007630,-3.644843,3.644843,3.137234,0.507609,5.076092e-04,5.080281e-04
0.007631,-3.666277,3.666277,3.138251,0.528025,5.280252e-04,5.284240e-04
0.007632,-3.687566,3.687566,3.139226,0.548340,5.483398e-04,5.487199e-04
0.007633,-3.708709,3.708709,3.140160,0.568549,5.685490e-04,5.689116e-04
0.007634,-3.729706,3.729706,3.141057,0.588649,5.886490e-04,5.889954e-04
0.007635,-3.750555,3.750555,3.141919,0.608637,6.086366e-04,6.089678e-04
0.007636,-3.771257,3.771257,3.142748,0.628509,6.285087e-04,6.288256e-04
0.007637,-3.791810,3.791810,3.143547,0.648262,6.482623e-04,6.485659e-04
0.007638,-3.812213,3.812213,3.144318,0.667895,6.678949e-04,6.681858e-04
0.007639,-3.832465,3.832465,3.145061,0.687404,6.874039e-04,6.876830e-04
0.007640,-3.852566,3.852566,3.145779,0.706787,7.067870e-04,7.070548e-04
0.007641,-3.872515,3.872515,3.146473,0.726042,7.260419e-04,7.262991e-04
0.007642,-3.892312,3.892312,3.147145,0.745167,7.451666e-04,7.454138e-04
0.007643,-3.911954,3.911954,3.147795,0.764159,7.641591e-04,7.643967e-04
0.007644,-3.931442,3.931442,3.148425,0.783017,7.830175e-04,7.832461e-04
0.007645,-3.950775,3.950775,3.149035,0.801740,8.017400e-04,8.019601e-04
0.007646,-3.969952,3.969952,3.149627,0.820325,8.203250e-04,8.205369e-04
0.007647,-3.988972,3.988972,3.150201,0.838771,8.387707e-04,8.389748e-04
0.007648,-4.007835,4.007835,3.150759,0.857076,8.570757e-04,8.572724e-04
0.007649,-4.026539,4.026539,3.151301,0.875239,8.752385e-04,8.754281e-04
0.007650,-4.045085,4.045085,3.151827,0.893258,8.932576e-04,8.934404e-04
0.007651,-4.063471,4.063471,3.152339,0.911132,9.111316e-04,9.113079e-04
0.007652,-4.081696,4.081696,3.152837,0.928859,9.288591e-04,9.290292e-04
0.007653,-4.099761,4.099761,3.153322,0.946439,9.464390e-04,9.466032e-04
0.007654,-4.117663,4.117663,3.153793,0.963870,9.638699e-04,9.640284e-04
0.007655,-4.135403,4.135403,3.154252,0.981151,9.811507e-04,9.813036e-04
0.007656,-4.152979,4.152979,3.154699,0.998280,9.982801e-04,9.984278e-04
0.007657,-4.170392,4.170392,3.155135,1.015257,1.015257e-03,1.015400e-03
0.007658,-4.187640,4.187640,3.155560,1.032080,1.032080e-03,1.032218e-03
0.007659,-4.204723,4.204723,3.155974,1.048749,1.048749e-03,1.048882e-03
0.007660,-4.221640,4.221640,3.156377,1.065262,1.065262e-03,1.065391e-03
0.007661,-4.238390,4.238390,3.156771,1.081618,1.081618e-03,1.081743e-03
0.007662,-4.254972,4.254972,3.157155,1.097817,1.097817e-03,1.097937e-03
0.007663,-4.271387,4.271387,3.157530,1.113857,1.113857e-03,1.113973e-03
0.007664,-4.287633,4.287633,3.157896,1.129737,1.129737e-03,1.129849e-03
0.007665,-4.303710,4.303710,3.158253,1.145457,1.145457e-03,1.145565e-03
0.007666,-4.319617,4.319617,3.158602,1.161015,1.161015e-03,1.161120e-03
0.007667,-4.335354,4.335354,3.158942,1.176411,1.176411e-03,1.176513e-03
0.007668,-4.350919,4.350919,3.159275,1.191644,1.191644e-03,1.191742e-03
0.007669,-4.366312,4.366312,3.159599,1.206713,1.206713e-03,1.206807e-03
0.007670,-4.381533,4.381533,3.159917,1.221617,1.221617e-03,1.221708e-03
0.007671,-4.396582,4.396582,3.160226,1.236355,1.236355e-03,1.236443e-03
0.007672,-4.411456,4.411456,3.160529,1.250927,1.250927e-03,1.251012e-03
0.007673,-4.426157,4.426157,3.160825,1.265331,1.265331e-03,1.265414e-03
0.007674,-4.440682,4.440682,3.161114,1.279568,1.279568e-03,1.279647e-03
0.007675,-4.455033,4.455033,3.161397,1.293636,1.293636e-03,1.293712e-03
0.007676,-4.469207,4.469207,3.161673,1.307534,1.307534e-03,1.307608e-03
0.007677,-4.483205,4.483205,3.161943,1.321262,1.321262e-03,1.321334e-03
0.007678,-4.497026,4.497026,3.162207,1.334819,1.334819e-03,1.334889e-03
0.007679,-4.510670,4.510670,3.162465,1.348205,1.348205e-03,1.348272e-03
0.007680,-4.524135,4.524135,3.162717,1.361419,1.361419e-03,1.361483e-03
0.007681,-4.537422,4.537422,3.162963,1.374459,1.374459e-03,1.374521e-03
0.007682,-4.550530,4.550530,3.163204,1.387326,1.387326e-03,1.387386e-03
0.007683,-4.563458,4.563458,3.163439,1.400019,1.400019e-03,1.400076e-03
0.007684,-4.576206,4.576206,3.163669,1.412537,1.412537e-03,1.412592e-03
0.007685,-4.588773,4.588773,3.163894,1.424879,1.424879e-03,1.424933e-03
0.007686,-4.601159,4.601159,3.164114,1.437045,1.437045e-03,1.437097e-03
0.007687,-4.613364,4.613364,3.164329,1.449035,1.449035e-03,1.449085e-03
0.007688,-4.625386,4.625386,3.164539,1.460848,1.460848e-03,1.460895e-03
0.007689,-4.637226,4.637226,3.164744,1.472482,1.472482e-03,1.472528e-03
0.007690,-4.648882,4.648882,3.164944,1.483939,1.483939e-03,1.483983e-03
0.007691,-4.660356,4.660356,3.165140,1.495216,1.495216e-03,1.495259e-03
0.007692,-4.671645,4.671645,3.165331,1.506314,1.506314e-03,1.506355e-03
0.007693,-4.682749,4.682749,3.165517,1.517232,1.517232e-03,1.517272e-03
0.007694,-4.693669,4.693669,3.165700,1.527970,1.527970e-03,1.528008e-03
0.007695,-4.704404,4.704404,3.165878,1.538526,1.538526e-03,1.538563e-03
0.007696,-4.714953,4.714953,3.166051,1.548901,1.548901e-03,1.548936e-03
0.007697,-4.725315,4.725315,3.166221,1.559095,1.559095e-03,1.559128e-03
0.007698,-4.735492,4.735492,3.166386,1.569105,1.569105e-03,1.569137e-03
0.007699,-4.745481,4.745481,3.166548,1.578933,1.578933e-03,1.578964e-03
0.007700,-4.755283,4.755283,3.166705,1.588578,1.588578e-03,1.588607e-03
0.007701,-4.764897,4.764897,3.166858,1.598038,1.598038e-03,1.598066e-03
0.007702,-4.774323,4.774323,3.167008,1.607315,1.607315e-03,1.607342e-03
0.007703,-4.783560,4.783560,3.167154,1.616406,1.616406e-03,1.616432e-03
0.007704,-4.792609,4.792609,3.167296,1.625313,1.625313e-03,1.625338e-03
0.007705,-4.801468,4.801468,3.167434,1.634034,1.634034e-03,1.634058e-03
0.007706,-4.810138,4.810138,3.167569,1.642570,1.642570e-03,1.642592e-03
0.007707,-4.818618,4.818618,3.167700,1.650919,1.650919e-03,1.650940e-03
0.007708,-4.826908,4.826908,3.167827,1.659081,1.659081e-03,1.659101e-03
0.007709,-4.835007,4.835007,3.167951,1.667056,1.667056e-03,1.667075e-03
0.007710,-4.842916,4.842916,3.168072,1.674844,1.674844e-03,1.674862e-03
0.007711,-4.850633,4.850633,3.168189,1.682444,1.682444e-03,1.682461e-03
0.007712,-4.858159,4.858159,3.168302,1.689856,1.689856e-03,1.689873e-03
0.007713,-4.865493,4.865493,3.168413,1.697080,1.697080e-03,1.697095e-03
0.007714,-4.872634,4.872634,3.168520,1.704115,1.704115e-03,1.704129e-03
0.007715,-4.879584,4.879584,3.168623,1.710961,1.710961e-03,1.710974e-03
0.007716,-4.886341,4.886341,3.168724,1.717617,1.717617e-03,1.717630e-03
0.007717,-4.892905,4.892905,3.168821,1.724084,1.724084e-03,1.724096e-03
0.007718,-4.899275,4.899275,3.168915,1.730361,1.730361e-03,1.730372e-03
0.007719,-4.905453,4.905453,3.169005,1.736447,1.736447e-03,1.736458e-03
0.007720,-4.911436,4.911436,3.169093,1.742343,1.742343e-03,1.742353e-03
0.007721,-4.917226,4.917226,3.169177,1.748049,1.748049e-03,1.748058e-03
0.007722,-4.922822,4.922822,3.169259,1.753563,1.753563e-03,1.753572e-03
0.007723,-4.928223,4.928223,3.169337,1.758886,1.758886e-03,1.758894e-03
0.007724,-4.933430,4.933430,3.169412,1.764017,1.764017e-03,1.764025e-03
0.007725,-4.938442,4.938442,3.169485,1.768957,1.768957e-03,1.768964e-03
0.007726,-4.943259,4.943259,3.169554,1.773705,1.773705e-03,1.773711e-03
