Time,Input,Output,DiodeCurrent
0.000067,2.028899,0.662072,-0.002691
0.000067,2.031770,0.662060,-0.002694
0.000067,2.034640,0.662047,-0.002697
0.000067,2.037509,0.662034,-0.002700
0.000067,2.040378,0.662021,-0.002702
0.000067,2.043245,0.662008,-0.002705
0.000067,2.046112,0.661996,-0.002708
0.000067,2.048978,0.661983,-0.002711
0.000067,2.051844,0.661970,-0.002714
0.000067,2.054708,0.661957,-0.002717
0.000068,2.057572,0.661944,-0.002720
0.000068,2.060435,0.661932,-0.002722
0.000068,2.063297,0.661919,-0.002725
0.000068,2.066158,0.661906,-0.002728
0.000068,2.069018,0.661893,-0.002731
0.000068,2.071878,0.661880,-0.002734
0.000068,2.074737,0.661868,-0.002737
0.000068,2.077595,0.661855,-0.002739
0.000068,2.080452,0.661842,-0.002742
0.000068,2.083308,0.661829,-0.002745
0.000068,2.086164,0.661817,-0.002748
0.000069,2.089018,0.661804,-0.002751
0.000069,2.091872,0.661791,-0.002754
0.000069,2.094725,0.661778,-0.002757
0.000069,2.097577,0.661766,-0.002759
0.000069,2.100429,0.661753,-0.002762
0.000069,2.103279,0.661740,-0.002765
0.000069,2.106129,0.661727,-0.002768
0.000069,2.108978,0.661715,-0.002771
0.000069,2.111826,0.661702,-0.002774
0.000069,2.114673,0.661689,-0.002776
0.000070,2.117519,0.661677,-0.002779
0.000070,2.120365,0.661664,-0.002782
0.000070,2.123210,0.661651,-0.002785
0.000070,2.126053,0.661638,-0.002788
0.000070,2.128896,0.661626,-0.002791
0.000070,2.131739,0.661613,-0.002793
0.000070,2.134580,0.661600,-0.002796
0.000070,2.137420,0.661588,-0.002799
0.000070,2.140260,0.661575,-0.002802
0.000070,2.143099,0.661562,-0.002805
0.000071,2.145937,0.661550,-0.002807
0.000071,2.148774,0.661537,-0.002810
0.000071,2.151610,0.661524,-0.002813
0.000071,2.154446,0.661512,-0.002816
0.000071,2.157280,0.661499,-0.002819
0.000071,2.160114,0.661486,-0.002822
0.000071,2.162947,0.661474,-0.002824
0.000071,2.165779,0.661461,-0.002827
0.000071,2.168610,0.661448,-0.002830
0.000072,2.171440,0.661436,-0.002833
0.000072,2.174270,0.661423,-0.002836
0.000072,2.177098,0.661410,-0.002839
0.000072,2.179926,0.661398,-0.002841
0.000072,2.182753,0.661385,-0.002844
0.000072,2.185579,0.661372,-0.002847
0.000072,2.188404,0.661360,-0.002850
0.000072,2.191228,0.661347,-0.002853
0.000072,2.194052,0.661335,-0.002855
0.000072,2.196874,0.661322,-0.002858
0.000073,2.199696,0.661309,-0.002861
0.000073,2.202517,0.661297,-0.002864
0.000073,2.205337,0.661284,-0.002867
0.000073,2.208156,0.661272,-0.002869
0.000073,2.210974,0.661259,-0.002872
0.000073,2.213791,0.661246,-0.002875
0.000073,2.216608,0.661234,-0.002878
0.000073,2.219423,0.661221,-0.002881
0.000073,2.222238,0.661209,-0.002883
0.000073,2.225052,0.661196,-0.002886
0.000073,2.227865,0.661183,-0.002889
0.000074,2.230677,0.661171,-0.002892
0.000074,2.233488,0.661158,-0.002895
0.000074,2.236298,0.661146,-0.002897
0.000074,2.239108,0.661133,-0.002900
0.000074,2.241916,0.661121,-0.002903
0.000074,2.244724,0.661108,-0.002906
0.000074,2.247530,0.661096,-0.002909
0.000074,2.250336,0.661083,-0.002911
0.000074,2.253141,0.661071,-0.002914
0.000074,2.255945,0.661058,-0.002917
0.000075,2.258749,0.661045,-0.002920
0.000075,2.261551,0.661033,-0.002923
0.000075,2.264352,0.661020,-0.002925
0.000075,2.267153,0.661008,-0.002928
0.000075,2.269952,0.660995,-0.002931
0.000075,2.272751,0.660983,-0.002934
0.000075,2.275549,0.660970,-0.002937
0.000075,2.278346,0.660958,-0.002939
0.000075,2.281142,0.660945,-0.002942
0.000075,2.283937,0.660933,-0.002945
0.000076,2.286731,0.660920,-0.002948
0.000076,2.289525,0.660908,-0.002950
0.000076,2.292317,0.660896,-0.002953
0.000076,2.295109,0.660883,-0.002956
0.000076,2.297899,0.660871,-0.002959
0.000076,2.300689,0.660858,-0.002962
0.000076,2.303478,0.660846,-0.002964
0.000076,2.306266,0.660833,-0.002967
0.000076,2.309053,0.660821,-0.002970
0.000077,2.311839,0.660808,-0.002973
0.000077,2.314624,0.660796,-0.002975
0.000077,2.317408,0.660783,-0.002978
0.000077,2.320191,0.660771,-0.002981
0.000077,2.322974,0.660759,-0.002984
0.000077,2.325755,0.660746,-0.002987
0.000077,2.328536,0.660734,-0.002989
0.000077,2.331316,0.660721,-0.002992
0.000077,2.334094,0.660709,-0.002995
0.000077,2.336872,0.660696,-0.002998
0.000077,2.339649,0.660684,-0.003000
0.000078,2.342425,0.660672,-0.003003
0.000078,2.345200,0.660659,-0.003006
0.000078,2.347974,0.660647,-0.003009
0.000078,2.350747,0.660634,-0.003011
0.000078,2.353520,0.660622,-0.003014
0.000078,2.356291,0.660610,-0.003017
0.000078,2.359061,0.660597,-0.003020
0.000078,2.361831,0.660585,-0.003022
0.000078,2.364599,0.660573,-0.003025
0.000078,2.367367,0.660560,-0.003028
0.000079,2.370134,0.660548,-0.003031
0.000079,2.372899,0.660535,-0.003033
0.000079,2.375664,0.660523,-0.003036
0.000079,2.378428,0.660511,-0.003039
0.000079,2.381191,0.660498,-0.003042
0.000079,2.383953,0.660486,-0.003044
0.000079,2.386714,0.660474,-0.003047
0.000079,2.389474,0.660461,-0.003050
0.000079,2.392233,0.660449,-0.003053
0.000079,2.394992,0.660437,-0.003055
0.000080,2.397749,0.660424,-0.003058
0.000080,2.400505,0.660412,-0.003061
0.000080,2.403260,0.660400,-0.003064
0.000080,2.406015,0.660387,-0.003066
0.000080,2.408768,0.660375,-0.003069
0.000080,2.411521,0.660363,-0.003072
0.000080,2.414272,0.660351,-0.003075
0.000080,2.417023,0.660338,-0.003077
0.000080,2.419773,0.660326,-0.003080
0.000080,2.422521,0.660314,-0.003083
0.000081,2.425269,0.660301,-0.003086
0.000081,2.428016,0.660289,-0.003088
0.000081,2.430762,0.660277,-0.003091
0.000081,2.433507,0.660265,-0.003094
0.000081,2.436251,0.660252,-0.003097
0.000081,2.438994,0.660240,-0.003099
0.000081,2.441736,0.660228,-0.003102
0.000081,2.444477,0.660216,-0.003105
0.000081,2.447217,0.660203,-0.003107
0.000082,2.449956,0.660191,-0.003110
0.000082,2.452694,0.660179,-0.003113
0.000082,2.455431,0.660167,-0.003116
0.000082,2.458167,0.660154,-0.003118
0.000082,2.460902,0.660142,-0.003121
0.000082,2.463637,0.660130,-0.003124
0.000082,2.466370,0.660118,-0.003126
0.000082,2.469102,0.660106,-0.003129
0.000082,2.471834,0.660093,-0.003132
0.000082,2.474564,0.660081,-0.003135
0.000082,2.477293,0.660069,-0.003137
0.000083,2.480022,0.660057,-0.003140
0.000083,2.482749,0.660045,-0.003143
0.000083,2.485476,0.660032,-0.003146
0.000083,2.488201,0.660020,-0.003148
0.000083,2.490926,0.660008,-0.003151
0.000083,2.493649,0.659996,-0.003154
0.000083,2.496372,0.659984,-0.003156
0.000083,2.499093,0.659972,-0.003159
0.000083,2.501814,0.659959,-0.003162
0.000083,2.504533,0.659947,-0.003164
0.000084,2.507252,0.659935,-0.003167
0.000084,2.509969,0.659923,-0.003170
0.000084,2.512686,0.659911,-0.003173
0.000084,2.515401,0.659899,-0.003175
0.000084,2.518116,0.659887,-0.003178
0.000084,2.520830,0.659874,-0.003181
0.000084,2.523542,0.659862,-0.003183
0.000084,2.526254,0.659850,-0.003186
0.000084,2.528964,0.659838,-0.003189
0.000084,2.531674,0.659826,-0.003192
0.000085,2.534383,0.659814,-0.003194
0.000085,2.537090,0.659802,-0.003197
0.000085,2.539797,0.659790,-0.003200
0.000085,2.542502,0.659778,-0.003202
0.000085,2.545207,0.659766,-0.003205
0.000085,2.547911,0.659753,-0.003208
0.000085,2.550613,0.659741,-0.003210
0.000085,2.553315,0.659729,-0.003213
0.000085,2.556015,0.659717,-0.003216
0.000085,2.558715,0.659705,-0.003218
0.000086,2.561414,0.659693,-0.003221
0.000086,2.564111,0.659681,-0.003224
0.000086,2.566808,0.659669,-0.003226
0.000086,2.569503,0.659657,-0.003229
0.000086,2.572198,0.659645,-0.003232
0.000086,2.574891,0.659633,-0.003235
0.000086,2.577584,0.659621,-0.003237
0.000086,2.580275,0.659609,-0.003240
0.000086,2.582966,0.659597,-0.003243
0.000087,2.585655,0.659585,-0.003245
0.000087,2.588343,0.659573,-0.003248
0.000087,2.591031,0.659561,-0.003251
0.000087,2.593717,0.659549,-0.003253
0.000087,2.596402,0.659537,-0.003256
0.000087,2.599087,0.659525,-0.003259
0.000087,2.601770,0.659513,-0.003261
0.000087,2.604452,0.659501,-0.003264
0.000087,2.607133,0.659489,-0.003267
0.000087,2.609814,0.659477,-0.003269
0.000087,2.612493,0.659465,-0.003272
0.000088,2.615171,0.659453,-0.003275
0.000088,2.617848,0.659441,-0.003277
0.000088,2.620524,0.659429,-0.003280
0.000088,2.623199,0.659417,-0.003283
0.000088,2.625873,0.659405,-0.003285
0.000088,2.628546,0.659393,-0.003288
0.000088,2.631218,0.659381,-0.003291
0.000088,2.633889,0.659369,-0.003293
0.000088,2.636559,0.659357,-0.003296
0.000088,2.639228,0.659345,-0.003299
0.000089,2.641895,0.659334,-0.003301
0.000089,2.644562,0.659322,-0.003304
0.000089,2.647228,0.659310,-0.003307
0.000089,2.649892,0.659298,-0.003309
0.000089,2.652556,0.659286,-0.003312
0.000089,2.655218,0.659274,-0.003314
0.000089,2.657880,0.659262,-0.003317
0.000089,2.660540,0.659250,-0.003320
0.000089,2.663200,0.659238,-0.003322
0.000089,2.665858,0.659226,-0.003325
0.000090,2.668515,0.659215,-0.003328
0.000090,2.671172,0.659203,-0.003330
0.000090,2.673827,0.659191,-0.003333
0.000090,2.676481,0.659179,-0.003336
0.000090,2.679134,0.659167,-0.003338
0.000090,2.681786,0.659155,-0.003341
0.000090,2.684437,0.659143,-0.003344
0.000090,2.687087,0.659132,-0.003346
0.000090,2.689736,0.659120,-0.003349
0.000090,2.692383,0.659108,-0.003351
0.000091,2.695030,0.659096,-0.003354
0.000091,2.697676,0.659084,-0.003357
0.000091,2.700320,0.659073,-0.003359
0.000091,2.702964,0.659061,-0.003362
0.000091,2.705606,0.659049,-0.003365
0.000091,2.708248,0.659037,-0.003367
0.000091,2.710888,0.659025,-0.003370
0.000091,2.713527,0.659013,-0.003373
0.000091,2.716165,0.659002,-0.003375
0.000092,2.718802,0.658990,-0.003378
0.000092,2.721438,0.658978,-0.003380
0.000092,2.724073,0.658966,-0.003383
0.000092,2.726707,0.658955,-0.003386
0.000092,2.729340,0.658943,-0.003388
0.000092,2.731972,0.658931,-0.003391
0.000092,2.734602,0.658919,-0.003394
0.000092,2.737232,0.658908,-0.003396
0.000092,2.739860,0.658896,-0.003399
0.000092,2.742488,0.658884,-0.003401
0.000092,2.745114,0.658872,-0.003404
0.000093,2.747739,0.658861,-0.003407
0.000093,2.750363,0.658849,-0.003409
0.000093,2.752987,0.658837,-0.003412
0.000093,2.755608,0.658825,-0.003414
0.000093,2.758229,0.658814,-0.003417
0.000093,2.760849,0.658802,-0.003420
0.000093,2.763468,0.658790,-0.003422
0.000093,2.766085,0.658779,-0.003425
0.000093,2.768702,0.658767,-0.003427
0.000093,2.771317,0.658755,-0.003430
0.000094,2.773932,0.658744,-0.003433
0.000094,2.776545,0.658732,-0.003435
0.000094,2.779157,0.658720,-0.003438
0.000094,2.781768,0.658709,-0.003440
0.000094,2.784378,0.658697,-0.003443
0.000094,2.786987,0.658685,-0.003446
0.000094,2.789595,0.658674,-0.003448
0.000094,2.792201,0.658662,-0.003451
0.000094,2.794807,0.658650,-0.003453
0.000094,2.797411,0.658639,-0.003456
0.000095,2.800015,0.658627,-0.003459
0.000095,2.802617,0.658615,-0.003461
0.000095,2.805218,0.658604,-0.003464
0.000095,2.807818,0.658592,-0.003466
0.000095,2.810417,0.658581,-0.003469
0.000095,2.813015,0.658569,-0.003472
0.000095,2.815611,0.658557,-0.003474
0.000095,2.818207,0.658546,-0.003477
0.000095,2.820801,0.658534,-0.003479
0.000095,2.823395,0.658523,-0.003482
0.000096,2.825987,0.658511,-0.003484
0.000096,2.828578,0.658499,-0.003487
0.000096,2.831168,0.658488,-0.003490
0.000096,2.833757,0.658476,-0.003492
0.000096,2.836345,0.658465,-0.003495
0.000096,2.838931,0.658453,-0.003497
0.000096,2.841517,0.658442,-0.003500
0.000096,2.844101,0.658430,-0.003503
0.000096,2.846685,0.658419,-0.003505
0.000097,2.849267,0.658407,-0.003508
0.000097,2.851848,0.658395,-0.003510
0.000097,2.854428,0.658384,-0.003513
0.000097,2.857006,0.658372,-0.003515
0.000097,2.859584,0.658361,-0.003518
0.000097,2.862161,0.658349,-0.003521
0.000097,2.864736,0.658338,-0.003523
0.000097,2.867310,0.658326,-0.003526
0.000097,2.869883,0.658315,-0.003528
0.000097,2.872455,0.658303,-0.003531
0.000097,2.875026,0.658292,-0.003533
0.000098,2.877596,0.658280,-0.003536
0.000098,2.880165,0.658269,-0.003538
0.000098,2.882732,0.658257,-0.003541
0.000098,2.885298,0.658246,-0.003544
0.000098,2.887864,0.658235,-0.003546
0.000098,2.890428,0.658223,-0.003549
0.000098,2.892990,0.658212,-0.003551
0.000098,2.895552,0.658200,-0.003554
0.000098,2.898113,0.658189,-0.003556
0.000098,2.900672,0.658177,-0.003559
0.000099,2.903231,0.658166,-0.003561
0.000099,2.905788,0.658154,-0.003564
0.000099,2.908344,0.658143,-0.003566
0.000099,2.910899,0.658132,-0.003569
0.000099,2.913452,0.658120,-0.003572
0.000099,2.916005,0.658109,-0.003574
0.000099,2.918556,0.658097,-0.003577
0.000099,2.921107,0.658086,-0.003579
0.000099,2.923656,0.658075,-0.003582
0.000099,2.926204,0.658063,-0.003584
0.000100,2.928751,0.658052,-0.003587
0.000100,2.931296,0.658040,-0.003589
0.000100,2.933841,0.658029,-0.003592
0.000100,2.936384,0.658018,-0.003594
0.000100,2.938926,0.658006,-0.003597
0.000100,2.941467,0.657995,-0.003599
0.000100,2.944007,0.657984,-0.003602
0.000100,2.946546,0.657972,-0.003605
0.000100,2.949083,0.657961,-0.003607
0.000100,2.951620,0.657950,-0.003610
0.000101,2.954155,0.657938,-0.003612
0.000101,2.956689,0.657927,-0.003615
0.000101,2.959222,0.657916,-0.003617
0.000101,2.961754,0.657904,-0.003620
0.000101,2.964284,0.657893,-0.003622
0.000101,2.966813,0.657882,-0.003625
0.000101,2.969342,0.657870,-0.003627
0.000101,2.971869,0.657859,-0.003630
0.000101,2.974395,0.657848,-0.003632
0.000102,2.976919,0.657837,-0.003635
0.000102,2.979443,0.657825,-0.003637
0.000102,2.981965,0.657814,-0.003640
0.000102,2.984486,0.657803,-0.003642
0.000102,2.987006,0.657792,-0.003645
0.000102,2.989525,0.657780,-0.003647
0.000102,2.992043,0.657769,-0.003650
0.000102,2.994559,0.657758,-0.003652
0.000102,2.997074,0.657747,-0.003655
0.000102,2.999588,0.657735,-0.003657
0.000102,3.002101,0.657724,-0.003660
0.000103,3.004613,0.657713,-0.003662
0.000103,3.007123,0.657702,-0.003665
0.000103,3.009633,0.657690,-0.003667
0.000103,3.012141,0.657679,-0.003670
0.000103,3.014648,0.657668,-0.003672
0.000103,3.017153,0.657657,-0.003675
0.000103,3.019658,0.657646,-0.003677
0.000103,3.022161,0.657634,-0.003680
0.000103,3.024664,0.657623,-0.003682
0.000103,3.027165,0.657612,-0.003685
0.000104,3.029664,0.657601,-0.003687
0.000104,3.032163,0.657590,-0.003690
0.000104,3.034660,0.657579,-0.003692
0.000104,3.037156,0.657567,-0.003695
0.000104,3.039651,0.657556,-0.003697
0.000104,3.042145,0.657545,-0.003700
0.000104,3.044638,0.657534,-0.003702
0.000104,3.047129,0.657523,-0.003705
0.000104,3.049619,0.657512,-0.003707
0.000104,3.052108,0.657501,-0.003710
0.000105,3.054596,0.657490,-0.003712
0.000105,3.057083,0.657478,-0.003715
0.000105,3.059568,0.657467,-0.003717
0.000105,3.062052,0.657456,-0.003720
0.000105,3.064535,0.657445,-0.003722
0.000105,3.067017,0.657434,-0.003724
0.000105,3.069498,0.657423,-0.003727
0.000105,3.071977,0.657412,-0.003729
0.000105,3.074455,0.657401,-0.003732
0.000105,3.076932,0.657390,-0.003734
0.000106,3.079408,0.657379,-0.003737
0.000106,3.081882,0.657368,-0.003739
0.000106,3.084355,0.657357,-0.003742
0.000106,3.086827,0.657346,-0.003744
0.000106,3.089298,0.657335,-0.003747
0.000106,3.091768,0.657323,-0.003749
0.000106,3.094236,0.657312,-0.003752
0.000106,3.096703,0.657301,-0.003754
0.000106,3.099169,0.657290,-0.003756
0.000107,3.101634,0.657279,-0.003759
0.000107,3.104097,0.657268,-0.003761
0.000107,3.106560,0.657257,-0.003764
0.000107,3.109021,0.657246,-0.003766
0.000107,3.111480,0.657235,-0.003769
0.000107,3.113939,0.657224,-0.003771
0.000107,3.116396,0.657213,-0.003774
0.000107,3.118852,0.657202,-0.003776
0.000107,3.121307,0.657191,-0.003778
0.000107,3.123761,0.657181,-0.003781
0.000107,3.126213,0.657170,-0.003783
0.000108,3.128664,0.657159,-0.003786
0.000108,3.131114,0.657148,-0.003788
0.000108,3.133563,0.657137,-0.003791
0.000108,3.136011,0.657126,-0.003793
0.000108,3.138457,0.657115,-0.003796
0.000108,3.140902,0.657104,-0.003798
0.000108,3.143346,0.657093,-0.003800
0.000108,3.145788,0.657082,-0.003803
0.000108,3.148229,0.657071,-0.003805
0.000108,3.150669,0.657060,-0.003808
0.000109,3.153108,0.657049,-0.003810
0.000109,3.155546,0.657039,-0.003813
0.000109,3.157982,0.657028,-0.003815
0.000109,3.160417,0.657017,-0.003817
0.000109,3.162851,0.657006,-0.003820
0.000109,3.165283,0.656995,-0.003822
0.000109,3.167715,0.656984,-0.003825
0.000109,3.170145,0.656973,-0.003827
0.000109,3.172574,0.656962,-0.003830
0.000109,3.175001,0.656952,-0.003832
0.000110,3.177427,0.656941,-0.003834
0.000110,3.179852,0.656930,-0.003837
0.000110,3.182276,0.656919,-0.003839
0.000110,3.184699,0.656908,-0.003842
0.000110,3.187120,0.656897,-0.003844
0.000110,3.189540,0.656887,-0.003846
0.000110,3.191959,0.656876,-0.003849
0.000110,3.194376,0.656865,-0.003851
0.000110,3.196792,0.656854,-0.003854
0.000110,3.199207,0.656843,-0.003856
0.000111,3.201621,0.656833,-0.003858
0.000111,3.204034,0.656822,-0.003861
0.000111,3.206445,0.656811,-0.003863
0.000111,3.208855,0.656800,-0.003866
0.000111,3.211263,0.656790,-0.003868
0.000111,3.213671,0.656779,-0.003870
0.000111,3.216077,0.656768,-0.003873
0.000111,3.218482,0.656757,-0.003875
0.000111,3.220885,0.656747,-0.003878
0.000111,3.223287,0.656736,-0.003880
0.000112,3.225688,0.656725,-0.003882
0.000112,3.228088,0.656714,-0.003885
0.000112,3.230487,0.656704,-0.003887
0.000112,3.232884,0.656693,-0.003890
0.000112,3.235280,0.656682,-0.003892
0.000112,3.237674,0.656672,-0.003894
0.000112,3.240068,0.656661,-0.003897
0.000112,3.242460,0.656650,-0.003899
0.000112,3.244851,0.656639,-0.003901
0.000112,3.247240,0.656629,-0.003904
0.000113,3.249628,0.656618,-0.003906
0.000113,3.252015,0.656607,-0.003909
0.000113,3.254401,0.656597,-0.003911
0.000113,3.256786,0.656586,-0.003913
0.000113,3.259169,0.656576,-0.003916
0.000113,3.261550,0.656565,-0.003918
0.000113,3.263931,0.656554,-0.003920
0.000113,3.266310,0.656544,-0.003923
0.000113,3.268688,0.656533,-0.003925
0.000113,3.271065,0.656522,-0.003928
0.000114,3.273440,0.656512,-0.003930
0.000114,3.275814,0.656501,-0.003932
0.000114,3.278187,0.656491,-0.003935
0.000114,3.280559,0.656480,-0.003937
0.000114,3.282929,0.656469,-0.003939
0.000114,3.285298,0.656459,-0.003942
0.000114,3.287665,0.656448,-0.003944
0.000114,3.290032,0.656438,-0.003946
0.000114,3.292397,0.656427,-0.003949
0.000114,3.294760,0.656416,-0.003951
0.000115,3.297123,0.656406,-0.003954
0.000115,3.299484,0.656395,-0.003956
0.000115,3.301844,0.656385,-0.003958
0.000115,3.304202,0.656374,-0.003961
0.000115,3.306559,0.656364,-0.003963
0.000115,3.308915,0.656353,-0.003965
0.000115,3.311270,0.656343,-0.003968
0.000115,3.313623,0.656332,-0.003970
0.000115,3.315975,0.656322,-0.003972
0.000115,3.318326,0.656311,-0.003975
0.000116,3.320675,0.656301,-0.003977
0.000116,3.323023,0.656290,-0.003979
0.000116,3.325370,0.656280,-0.003982
0.000116,3.327715,0.656269,-0.003984
0.000116,3.330059,0.656259,-0.003986
0.000116,3.332402,0.656248,-0.003989
0.000116,3.334744,0.656238,-0.003991
0.000116,3.337084,0.656227,-0.003993
0.000116,3.339423,0.656217,-0.003996
0.000116,3.341760,0.656206,-0.003998
0.000117,3.344096,0.656196,-0.004000
0.000117,3.346431,0.656186,-0.004003
0.000117,3.348765,0.656175,-0.004005
0.000117,3.351097,0.656165,-0.004007
0.000117,3.353428,0.656154,-0.004010
0.000117,3.355757,0.656144,-0.004012
0.000117,3.358086,0.656134,-0.004014
0.000117,3.360413,0.656123,-0.004017
0.000117,3.362738,0.656113,-0.004019
0.000117,3.365063,0.656102,-0.004021
0.000118,3.367386,0.656092,-0.004023
0.000118,3.369707,0.656082,-0.004026
0.000118,3.372027,0.656071,-0.004028
0.000118,3.374346,0.656061,-0.004030
0.000118,3.376664,0.656051,-0.004033
0.000118,3.378980,0.656040,-0.004035
0.000118,3.381295,0.656030,-0.004037
0.000118,3.383609,0.656019,-0.004040
0.000118,3.385921,0.656009,-0.004042
0.000118,3.388232,0.655999,-0.004044
0.000119,3.390542,0.655989,-0.004047
0.000119,3.392850,0.655978,-0.004049
0.000119,3.395157,0.655968,-0.004051
0.000119,3.397463,0.655958,-0.004053
0.000119,3.399767,0.655947,-0.004056
0.000119,3.402070,0.655937,-0.004058
0.000119,3.404371,0.655927,-0.004060
0.000119,3.406672,0.655916,-0.004063
0.000119,3.408971,0.655906,-0.004065
0.000119,3.411268,0.655896,-0.004067
0.000120,3.413564,0.655886,-0.004069
0.000120,3.415859,0.655875,-0.004072
0.000120,3.418153,0.655865,-0.004074
0.000120,3.420445,0.655855,-0.004076
0.000120,3.422736,0.655845,-0.004079
0.000120,3.425025,0.655834,-0.004081
0.000120,3.427313,0.655824,-0.004083
0.000120,3.429600,0.655814,-0.004085
0.000120,3.431885,0.655804,-0.004088
0.000120,3.434169,0.655794,-0.004090
0.000121,3.436452,0.655783,-0.004092
0.000121,3.438733,0.655773,-0.004095
0.000121,3.441013,0.655763,-0.004097
0.000121,3.443292,0.655753,-0.004099
0.000121,3.445569,0.655743,-0.004101
0.000121,3.447845,0.655732,-0.004104
0.000121,3.450119,0.655722,-0.004106
0.000121,3.452393,0.655712,-0.004108
0.000121,3.454664,0.655702,-0.004110
0.000121,3.456935,0.655692,-0.004113
