time,V1,V2,V3,I_R,I_C,I_D1,I_D2,I_D3,I_D4
0.032683,5.464433,3.038440,8.502958,8.502958e-03,-8.502958e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032692,5.448834,3.053331,8.502249,8.502249e-03,-8.502249e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032700,5.433223,3.068233,8.501541,8.501541e-03,-8.501541e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032708,5.417601,3.083147,8.500833,8.500833e-03,-8.500833e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032717,5.401967,3.098072,8.500124,8.500124e-03,-8.500124e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032725,5.386321,3.113009,8.499416,8.499416e-03,-8.499416e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032733,5.370665,3.127957,8.498708,8.498708e-03,-8.498708e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032742,5.354998,3.142917,8.498000,8.498000e-03,-8.498000e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032750,5.339319,3.157887,8.497292,8.497292e-03,-8.497292e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032758,5.323630,3.172868,8.496583,8.496583e-03,-8.496583e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032767,5.307931,3.187860,8.495875,8.495875e-03,-8.495875e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032775,5.292221,3.202862,8.495168,8.495168e-03,-8.495168e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032783,5.276500,3.217874,8.494460,8.494460e-03,-8.494460e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032792,5.260770,3.232897,8.493752,8.493752e-03,-8.493752e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032800,5.245029,3.247930,8.493044,8.493044e-03,-8.493044e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032808,5.229279,3.262972,8.492336,8.492336e-03,-8.492336e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032817,5.213519,3.278024,8.491629,8.491629e-03,-8.491629e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032825,5.197750,3.293086,8.490921,8.490921e-03,-8.490921e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032833,5.181971,3.308158,8.490214,8.490214e-03,-8.490214e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032842,5.166183,3.323238,8.489506,8.489506e-03,-8.489506e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032850,5.150386,3.338328,8.488799,8.488799e-03,-8.488799e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032858,5.134580,3.353427,8.488091,8.488091e-03,-8.488091e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032867,5.118765,3.368534,8.487384,8.487384e-03,-8.487384e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032875,5.102941,3.383650,8.486677,8.486677e-03,-8.486677e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032883,5.087110,3.398775,8.485970,8.485970e-03,-8.485970e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032892,5.071269,3.413908,8.485263,8.485263e-03,-8.485263e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032900,5.055421,3.429049,8.484556,8.484556e-03,-8.484556e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032908,5.039565,3.444199,8.483849,8.483849e-03,-8.483849e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032917,5.023701,3.459356,8.483142,8.483142e-03,-8.483142e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032925,5.007829,3.474521,8.482435,8.482435e-03,-8.482435e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032933,4.991949,3.489693,8.481728,8.481728e-03,-8.481728e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032942,4.976063,3.504873,8.481021,8.481021e-03,-8.481021e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032950,4.960169,3.520061,8.480315,8.480315e-03,-8.480315e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032958,4.944268,3.535255,8.479608,8.479608e-03,-8.479608e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032967,4.928360,3.550457,8.478901,8.478901e-03,-8.478901e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032975,4.912445,3.565665,8.478195,8.478195e-03,-8.478195e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032983,4.896523,3.580880,8.477488,8.477488e-03,-8.477488e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032992,4.880596,3.596101,8.476782,8.476782e-03,-8.476782e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033000,4.864661,3.611329,8.476076,8.476076e-03,-8.476076e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033008,4.848721,3.626563,8.475369,8.475369e-03,-8.475369e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033017,4.832775,3.641803,8.474663,8.474663e-03,-8.474663e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033025,4.816823,3.657049,8.473957,8.473957e-03,-8.473957e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033033,4.800865,3.672301,8.473251,8.473251e-03,-8.473251e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033042,4.784901,3.687558,8.472545,8.472545e-03,-8.472545e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033050,4.768933,3.702821,8.471839,8.471839e-03,-8.471839e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033058,4.752959,3.718089,8.471133,8.471133e-03,-8.471133e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033067,4.736980,3.733362,8.470427,8.470427e-03,-8.470427e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033075,4.720995,3.748641,8.469721,8.469721e-03,-8.469721e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033083,4.705007,3.763924,8.469016,8.469016e-03,-8.469016e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033092,4.689013,3.779211,8.468310,8.468310e-03,-8.468310e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033100,4.673015,3.794504,8.467604,8.467604e-03,-8.467604e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033108,4.657013,3.809800,8.466899,8.466899e-03,-8.466899e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033117,4.641007,3.825101,8.466193,8.466193e-03,-8.466193e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033125,4.624997,3.840406,8.465488,8.465488e-03,-8.465488e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033133,4.608983,3.855714,8.464782,8.464782e-03,-8.464782e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033142,4.592965,3.871027,8.464077,8.464077e-03,-8.464077e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033150,4.576943,3.886343,8.463372,8.463372e-03,-8.463372e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033158,4.560919,3.901663,8.462666,8.462666e-03,-8.462666e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033167,4.544891,3.916985,8.461961,8.461961e-03,-8.461961e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033175,4.528860,3.932311,8.461256,8.461256e-03,-8.461256e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033183,4.512826,3.947640,8.460551,8.460551e-03,-8.460551e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033192,4.496789,3.962972,8.459846,8.459846e-03,-8.459846e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033200,4.480750,3.978306,8.459141,8.459141e-03,-8.459141e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033208,4.464708,3.993643,8.458436,8.458436e-03,-8.458436e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033217,4.448664,4.008983,8.457732,8.457732e-03,-8.457732e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033225,4.432618,4.024324,8.457027,8.457027e-03,-8.457027e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033233,4.416569,4.039668,8.456322,8.456322e-03,-8.456322e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033242,4.400519,4.055013,8.455617,8.455617e-03,-8.455617e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033250,4.384468,4.070360,8.454913,8.454913e-03,-8.454913e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033258,4.368414,4.085709,8.454208,8.454208e-03,-8.454208e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033267,4.352360,4.101059,8.453504,8.453504e-03,-8.453504e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033275,4.336304,4.116410,8.452799,8.452799e-03,-8.452799e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033283,4.320247,4.131763,8.452095,8.452095e-03,-8.452095e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033292,4.304189,4.147116,8.451391,8.451391e-03,-8.451391e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033300,4.288131,4.162470,8.450687,8.450687e-03,-8.450687e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033308,4.272072,4.177825,8.449982,8.449982e-03,-8.449982e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033317,4.256012,4.193181,8.449278,8.449278e-03,-8.449278e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033325,4.239952,4.208537,8.448574,8.448574e-03,-8.448574e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033333,4.223893,4.223893,8.447870,8.447870e-03,-8.447870e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033342,4.207833,4.239249,8.447166,8.447166e-03,-8.447166e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033350,4.191773,4.254604,8.446463,8.446463e-03,-8.446463e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033358,4.175714,4.269960,8.445759,8.445759e-03,-8.445759e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033367,4.159655,4.285315,8.445055,8.445055e-03,-8.445055e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033375,4.143596,4.300670,8.444351,8.444351e-03,-8.444351e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033383,4.127539,4.316023,8.443648,8.443648e-03,-8.443648e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033392,4.111483,4.331376,8.442944,8.442944e-03,-8.442944e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033400,4.095427,4.346728,8.442241,8.442241e-03,-8.442241e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033408,4.079373,4.362079,8.441537,8.441537e-03,-8.441537e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033417,4.063320,4.377428,8.440834,8.440834e-03,-8.440834e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033425,4.047269,4.392776,8.440130,8.440130e-03,-8.440130e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033433,4.031220,4.408122,8.439427,8.439427e-03,-8.439427e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033442,4.015173,4.423466,8.438724,8.438724e-03,-8.438724e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033450,3.999127,4.438808,8.438021,8.438021e-03,-8.438021e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033458,3.983084,4.454148,8.437318,8.437318e-03,-8.437318e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033467,3.967043,4.469486,8.436614,8.436614e-03,-8.436614e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033475,3.951005,4.484822,8.435911,8.435911e-03,-8.435911e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033483,3.934969,4.500154,8.435209,8.435209e-03,-8.435209e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033492,3.918936,4.515484,8.434506,8.434506e-03,-8.434506e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033500,3.902906,4.530811,8.433803,8.433803e-03,-8.433803e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033508,3.886879,4.546135,8.433100,8.433100e-03,-8.433100e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033517,3.870856,4.561456,8.432397,8.432397e-03,-8.432397e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033525,3.854836,4.576774,8.431695,8.431695e-03,-8.431695e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033533,3.838819,4.592087,8.430992,8.430992e-03,-8.430992e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033542,3.822807,4.607398,8.430290,8.430290e-03,-8.430290e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033550,3.806798,4.622704,8.429587,8.429587e-03,-8.429587e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033558,3.790793,4.638006,8.428885,8.428885e-03,-8.428885e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033567,3.774793,4.653305,8.428182,8.428182e-03,-8.428182e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033575,3.758796,4.668598,8.427480,8.427480e-03,-8.427480e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033583,3.742805,4.683888,8.426778,8.426778e-03,-8.426778e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033592,3.726818,4.699173,8.426076,8.426076e-03,-8.426076e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033600,3.710836,4.714453,8.425374,8.425374e-03,-8.425374e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033608,3.694858,4.729728,8.424672,8.424672e-03,-8.424672e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033617,3.678886,4.744998,8.423970,8.423970e-03,-8.423970e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033625,3.662920,4.760263,8.423268,8.423268e-03,-8.423268e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033633,3.646958,4.775522,8.422566,8.422566e-03,-8.422566e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033642,3.631003,4.790776,8.421864,8.421864e-03,-8.421864e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033650,3.615053,4.806024,8.421162,8.421162e-03,-8.421162e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033658,3.599109,4.821267,8.420460,8.420460e-03,-8.420460e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033667,3.583171,4.836503,8.419759,8.419759e-03,-8.419759e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033675,3.567239,4.851733,8.419057,8.419057e-03,-8.419057e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033683,3.551313,4.866957,8.418356,8.418356e-03,-8.418356e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033692,3.535395,4.882174,8.417654,8.417654e-03,-8.417654e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033700,3.519482,4.897385,8.416953,8.416953e-03,-8.416953e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033708,3.503577,4.912589,8.416251,8.416251e-03,-8.416251e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033717,3.487679,4.927786,8.415550,8.415550e-03,-8.415550e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033725,3.471787,4.942976,8.414849,8.414849e-03,-8.414849e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033733,3.455903,4.958159,8.414148,8.414148e-03,-8.414148e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033742,3.440027,4.973335,8.413447,8.413447e-03,-8.413447e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033750,3.424158,4.988502,8.412746,8.412746e-03,-8.412746e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033758,3.408297,5.003663,8.412045,8.412045e-03,-8.412045e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033767,3.392443,5.018815,8.411344,8.411344e-03,-8.411344e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033775,3.376598,5.033959,8.410643,8.410643e-03,-8.410643e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033783,3.360761,5.049096,8.409942,8.409942e-03,-8.409942e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033792,3.344932,5.064223,8.409241,8.409241e-03,-8.409241e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033800,3.329112,5.079343,8.408540,8.408540e-03,-8.408540e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033808,3.313301,5.094454,8.407840,8.407840e-03,-8.407840e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033817,3.297498,5.109556,8.407139,8.407139e-03,-8.407139e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033825,3.281704,5.124649,8.406439,8.406439e-03,-8.406439e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033833,3.265920,5.139733,8.405738,8.405738e-03,-8.405738e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033842,3.250145,5.154808,8.405038,8.405038e-03,-8.405038e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033850,3.234379,5.169873,8.404337,8.404337e-03,-8.404337e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033858,3.218622,5.184929,8.403637,8.403637e-03,-8.403637e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033867,3.202876,5.199976,8.402937,8.402937e-03,-8.402937e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033875,3.187139,5.215012,8.402237,8.402237e-03,-8.402237e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033883,3.171413,5.230039,8.401536,8.401536e-03,-8.401536e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033892,3.155696,5.245055,8.400836,8.400836e-03,-8.400836e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033900,3.139990,5.260061,8.400136,8.400136e-03,-8.400136e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033908,3.124294,5.275057,8.399436,8.399436e-03,-8.399436e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033917,3.108609,5.290042,8.398737,8.398737e-03,-8.398737e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033925,3.092935,5.305016,8.398037,8.398037e-03,-8.398037e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033933,3.077272,5.319980,8.397337,8.397337e-03,-8.397337e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033942,3.061620,5.334932,8.396637,8.396637e-03,-8.396637e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033950,3.045979,5.349873,8.395938,8.395938e-03,-8.395938e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033958,3.030350,5.364803,8.395238,8.395238e-03,-8.395238e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033967,3.014732,5.379722,8.394538,8.394538e-03,-8.394538e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033975,2.999125,5.394628,8.393839,8.393839e-03,-8.393839e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033983,2.983531,5.409523,8.393140,8.393140e-03,-8.393140e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.033992,2.967949,5.424406,8.392440,8.392440e-03,-8.392440e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034000,2.952378,5.439277,8.391741,8.391741e-03,-8.391741e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034008,2.936820,5.454136,8.391042,8.391042e-03,-8.391042e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034017,2.921275,5.468982,8.390342,8.390342e-03,-8.390342e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034025,2.905742,5.483816,8.389643,8.389643e-03,-8.389643e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034033,2.890222,5.498637,8.388944,8.388944e-03,-8.388944e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034042,2.874715,5.513445,8.388245,8.388245e-03,-8.388245e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034050,2.859221,5.528240,8.387546,8.387546e-03,-8.387546e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034058,2.843740,5.543022,8.386847,8.386847e-03,-8.386847e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034067,2.828272,5.557791,8.386148,8.386148e-03,-8.386148e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034075,2.812818,5.572547,8.385450,8.385450e-03,-8.385450e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034083,2.797377,5.587288,8.384751,8.384751e-03,-8.384751e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034092,2.781951,5.602016,8.384052,8.384052e-03,-8.384052e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034100,2.766538,5.616731,8.383354,8.383354e-03,-8.383354e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034108,2.751139,5.631431,8.382655,8.382655e-03,-8.382655e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034117,2.735755,5.646117,8.381957,8.381957e-03,-8.381957e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034125,2.720385,5.660788,8.381258,8.381258e-03,-8.381258e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034133,2.705029,5.675445,8.380560,8.380560e-03,-8.380560e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034142,2.689689,5.690088,8.379861,8.379861e-03,-8.379861e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034150,2.674363,5.704715,8.379163,8.379163e-03,-8.379163e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034158,2.659052,5.719328,8.378465,8.378465e-03,-8.378465e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034167,2.643756,5.733926,8.377767,8.377767e-03,-8.377767e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034175,2.628475,5.748508,8.377069,8.377069e-03,-8.377069e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034183,2.613210,5.763075,8.376371,8.376371e-03,-8.376371e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034192,2.597961,5.777627,8.375673,8.375673e-03,-8.375673e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034200,2.582727,5.792163,8.374975,8.374975e-03,-8.374975e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034208,2.567509,5.806683,8.374277,8.374277e-03,-8.374277e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034217,2.552307,5.821187,8.373579,8.373579e-03,-8.373579e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034225,2.537121,5.835675,8.372881,8.372881e-03,-8.372881e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034233,2.521952,5.850147,8.372184,8.372184e-03,-8.372184e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.034242,2.506798,5.864602,8.371486,8.371486e-03,-8.371486e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
