Time,InputA,InputB,Output
0.000665,0.000000,5.000000,-3.167043
0.000666,0.000000,5.000000,-3.167043
0.000667,0.000000,5.000000,-3.167043
0.000668,0.000000,5.000000,-3.167043
0.000669,0.000000,5.000000,-3.167043
0.000670,0.000000,5.000000,-3.167043
0.000671,0.000000,5.000000,-3.167043
0.000672,0.000000,5.000000,-3.167043
0.000673,0.000000,5.000000,-3.167043
0.000674,0.000000,5.000000,-3.167043
0.000675,0.000000,0.000000,-0.672641
0.000676,0.000000,0.000000,-0.672641
0.000677,0.000000,0.000000,-0.672641
0.000678,0.000000,0.000000,-0.672641
0.000679,0.000000,0.000000,-0.672641
0.000680,0.000000,0.000000,-0.672641
0.000681,0.000000,0.000000,-0.672641
0.000682,0.000000,0.000000,-0.672641
0.000683,0.000000,0.000000,-0.672641
0.000684,0.000000,0.000000,-0.672641
0.000685,0.000000,0.000000,-0.672641
0.000686,0.000000,0.000000,-0.672641
0.000687,0.000000,0.000000,-0.672641
0.000688,0.000000,0.000000,-0.672641
0.000689,0.000000,0.000000,-0.672641
0.000690,0.000000,0.000000,-0.672641
0.000691,0.000000,0.000000,-0.672641
0.000692,0.000000,0.000000,-0.672641
0.000693,0.000000,0.000000,-0.672641
0.000694,0.000000,0.000000,-0.672641
0.000695,0.000000,0.000000,-0.672641
0.000696,0.000000,0.000000,-0.672641
0.000697,0.000000,0.000000,-0.672641
0.000698,0.000000,0.000000,-0.672641
0.000699,0.000000,0.000000,-0.672641
0.000700,5.000000,0.000000,-3.167043
0.000701,5.000000,0.000000,-3.167043
0.000702,5.000000,0.000000,-3.167043
0.000703,5.000000,0.000000,-3.167043
0.000704,5.000000,0.000000,-3.167043
0.000705,5.000000,0.000000,-3.167043
0.000706,5.000000,0.000000,-3.167043
0.000707,5.000000,0.000000,-3.167043
0.000708,5.000000,0.000000,-3.167043
0.000709,5.000000,0.000000,-3.167043
0.000710,5.000000,0.000000,-3.167043
0.000711,5.000000,0.000000,-3.167043
0.000712,5.000000,0.000000,-3.167043
0.000713,5.000000,0.000000,-3.167043
0.000714,5.000000,0.000000,-3.167043
0.000715,5.000000,0.000000,-3.167043
0.000716,5.000000,0.000000,-3.167043
0.000717,5.000000,0.000000,-3.167043
0.000718,5.000000,0.000000,-3.167043
0.000719,5.000000,0.000000,-3.167043
0.000720,5.000000,0.000000,-3.167043
0.000721,5.000000,0.000000,-3.167043
0.000722,5.000000,0.000000,-3.167043
0.000723,5.000000,0.000000,-3.167043
0.000724,5.000000,0.000000,-3.167043
0.000725,5.000000,0.000000,-3.167043
0.000726,5.000000,0.000000,-3.167043
0.000727,5.000000,0.000000,-3.167043
0.000728,5.000000,0.000000,-3.167043
0.000729,5.000000,0.000000,-3.167043
0.000730,5.000000,0.000000,-3.167043
0.000731,5.000000,0.000000,-3.167043
0.000732,5.000000,0.000000,-3.167043
0.000733,5.000000,0.000000,-3.167043
0.000734,5.000000,0.000000,-3.167043
0.000735,5.000000,0.000000,-3.167043
0.000736,5.000000,0.000000,-3.167043
0.000737,5.000000,0.000000,-3.167043
0.000738,5.000000,0.000000,-3.167043
0.000739,5.000000,0.000000,-3.167043
0.000740,5.000000,0.000000,-3.167043
0.000741,5.000000,0.000000,-3.167043
0.000742,5.000000,0.000000,-3.167043
0.000743,5.000000,0.000000,-3.167043
0.000744,5.000000,0.000000,-3.167043
0.000745,5.000000,0.000000,-3.167043
0.000746,5.000000,0.000000,-3.167043
0.000747,5.000000,0.000000,-3.167043
0.000748,5.000000,0.000000,-3.167043
0.000749,5.000000,0.000000,-3.167043
0.000750,0.000000,5.000000,-3.167043
0.000751,0.000000,5.000000,-3.167043
0.000752,0.000000,5.000000,-3.167043
0.000753,0.000000,5.000000,-3.167043
0.000754,0.000000,5.000000,-3.167043
0.000755,0.000000,5.000000,-3.167043
0.000756,0.000000,5.000000,-3.167043
0.000757,0.000000,5.000000,-3.167043
0.000758,0.000000,5.000000,-3.167043
0.000759,0.000000,5.000000,-3.167043
0.000760,0.000000,5.000000,-3.167043
0.000761,0.000000,5.000000,-3.167043
0.000762,0.000000,5.000000,-3.167043
0.000763,0.000000,5.000000,-3.167043
0.000764,0.000000,5.000000,-3.167043
0.000765,0.000000,5.000000,-3.167043
0.000766,0.000000,5.000000,-3.167043
0.000767,0.000000,5.000000,-3.167043
0.000768,0.000000,5.000000,-3.167043
0.000769,0.000000,5.000000,-3.167043
0.000770,0.000000,5.000000,-3.167043
0.000771,0.000000,5.000000,-3.167043
0.000772,0.000000,5.000000,-3.167043
0.000773,0.000000,5.000000,-3.167043
0.000774,0.000000,5.000000,-3.167043
0.000775,0.000000,5.000000,-3.167043
0.000776,0.000000,5.000000,-3.167043
0.000777,0.000000,5.000000,-3.167043
0.000778,0.000000,5.000000,-3.167043
0.000779,0.000000,5.000000,-3.167043
0.000780,0.000000,5.000000,-3.167043
0.000781,0.000000,5.000000,-3.167043
0.000782,0.000000,5.000000,-3.167043
0.000783,0.000000,5.000000,-3.167043
0.000784,0.000000,5.000000,-3.167043
0.000785,0.000000,5.000000,-3.167043
0.000786,0.000000,5.000000,-3.167043
0.000787,0.000000,5.000000,-3.167043
0.000788,0.000000,5.000000,-3.167043
0.000789,0.000000,5.000000,-3.167043
0.000790,0.000000,5.000000,-3.167043
0.000791,0.000000,5.000000,-3.167043
0.000792,0.000000,5.000000,-3.167043
0.000793,0.000000,5.000000,-3.167043
0.000794,0.000000,5.000000,-3.167043
0.000795,0.000000,5.000000,-3.167043
0.000796,0.000000,5.000000,-3.167043
0.000797,0.000000,5.000000,-3.167043
0.000798,0.000000,5.000000,-3.167043
0.000799,0.000000,5.000000,-3.167043
0.000800,5.000000,5.000000,-5.661445
0.000801,5.000000,5.000000,-5.661445
0.000802,5.000000,5.000000,-5.661445
0.000803,5.000000,5.000000,-5.661445
0.000804,5.000000,5.000000,-5.661445
0.000805,5.000000,5.000000,-5.661445
0.000806,5.000000,5.000000,-5.661445
0.000807,5.000000,5.000000,-5.661445
0.000808,5.000000,5.000000,-5.661445
0.000809,5.000000,5.000000,-5.661445
0.000810,5.000000,5.000000,-5.661445
0.000811,5.000000,5.000000,-5.661445
0.000812,5.000000,5.000000,-5.661445
0.000813,5.000000,5.000000,-5.661445
0.000814,5.000000,5.000000,-5.661445
0.000815,5.000000,5.000000,-5.661445
0.000816,5.000000,5.000000,-5.661445
0.000817,5.000000,5.000000,-5.661445
0.000818,5.000000,5.000000,-5.661445
0.000819,5.000000,5.000000,-5.661445
0.000820,5.000000,5.000000,-5.661445
0.000821,5.000000,5.000000,-5.661445
0.000822,5.000000,5.000000,-5.661445
0.000823,5.000000,5.000000,-5.661445
0.000824,5.000000,5.000000,-5.661445
0.000825,5.000000,0.000000,-3.167043
0.000826,5.000000,0.000000,-3.167043
0.000827,5.000000,0.000000,-3.167043
0.000828,5.000000,0.000000,-3.167043
0.000829,5.000000,0.000000,-3.167043
0.000830,5.000000,0.000000,-3.167043
0.000831,5.000000,0.000000,-3.167043
0.000832,5.000000,0.000000,-3.167043
0.000833,5.000000,0.000000,-3.167043
0.000834,5.000000,0.000000,-3.167043
0.000835,5.000000,0.000000,-3.167043
0.000836,5.000000,0.000000,-3.167043
0.000837,5.000000,0.000000,-3.167043
0.000838,5.000000,0.000000,-3.167043
0.000839,5.000000,0.000000,-3.167043
0.000840,5.000000,0.000000,-3.167043
0.000841,5.000000,0.000000,-3.167043
0.000842,5.000000,0.000000,-3.167043
0.000843,5.000000,0.000000,-3.167043
0.000844,5.000000,0.000000,-3.167043
0.000845,5.000000,0.000000,-3.167043
0.000846,5.000000,0.000000,-3.167043
0.000847,5.000000,0.000000,-3.167043
0.000848,5.000000,0.000000,-3.167043
0.000849,5.000000,0.000000,-3.167043
0.000850,0.000000,0.000000,-0.672641
0.000851,0.000000,0.000000,-0.672641
0.000852,0.000000,0.000000,-0.672641
0.000853,0.000000,0.000000,-0.672641
0.000854,0.000000,0.000000,-0.672641
0.000855,0.000000,0.000000,-0.672641
0.000856,0.000000,0.000000,-0.672641
0.000857,0.000000,0.000000,-0.672641
0.000858,0.000000,0.000000,-0.672641
0.000859,0.000000,0.000000,-0.672641
0.000860,0.000000,0.000000,-0.672641
0.000861,0.000000,0.000000,-0.672641
0.000862,0.000000,0.000000,-0.672641
0.000863,0.000000,0.000000,-0.672641
0.000864,0.000000,0.000000,-0.672641
0.000865,0.000000,0.000000,-0.672641
0.000866,0.000000,0.000000,-0.672641
0.000867,0.000000,0.000000,-0.672641
0.000868,0.000000,0.000000,-0.672641
0.000869,0.000000,0.000000,-0.672641
0.000870,0.000000,0.000000,-0.672641
0.000871,0.000000,0.000000,-0.672641
0.000872,0.000000,0.000000,-0.672641
0.000873,0.000000,0.000000,-0.672641
0.000874,0.000000,0.000000,-0.672641
0.000875,0.000000,0.000000,-0.672641
0.000876,0.000000,0.000000,-0.672641
0.000877,0.000000,0.000000,-0.672641
0.000878,0.000000,0.000000,-0.672641
0.000879,0.000000,0.000000,-0.672641
0.000880,0.000000,0.000000,-0.672641
0.000881,0.000000,0.000000,-0.672641
0.000882,0.000000,0.000000,-0.672641
0.000883,0.000000,0.000000,-0.672641
0.000884,0.000000,0.000000,-0.672641
0.000885,0.000000,0.000000,-0.672641
0.000886,0.000000,0.000000,-0.672641
0.000887,0.000000,0.000000,-0.672641
0.000888,0.000000,0.000000,-0.672641
0.000889,0.000000,0.000000,-0.672641
0.000890,0.000000,0.000000,-0.672641
0.000891,0.000000,0.000000,-0.672641
0.000892,0.000000,0.000000,-0.672641
0.000893,0.000000,0.000000,-0.672641
0.000894,0.000000,0.000000,-0.672641
0.000895,0.000000,0.000000,-0.672641
0.000896,0.000000,0.000000,-0.672641
0.000897,0.000000,0.000000,-0.672641
0.000898,0.000000,0.000000,-0.672641
0.000899,0.000000,0.000000,-0.672641
0.000900,5.000000,5.000000,-5.661445
0.000901,5.000000,5.000000,-5.661445
0.000902,5.000000,5.000000,-5.661445
0.000903,5.000000,5.000000,-5.661445
0.000904,5.000000,5.000000,-5.661445
0.000905,5.000000,5.000000,-5.661445
0.000906,5.000000,5.000000,-5.661445
0.000907,5.000000,5.000000,-5.661445
0.000908,5.000000,5.000000,-5.661445
0.000909,5.000000,5.000000,-5.661445
0.000910,5.000000,5.000000,-5.661445
0.000911,5.000000,5.000000,-5.661445
0.000912,5.000000,5.000000,-5.661445
0.000913,5.000000,5.000000,-5.661445
0.000914,5.000000,5.000000,-5.661445
0.000915,5.000000,5.000000,-5.661445
0.000916,5.000000,5.000000,-5.661445
0.000917,5.000000,5.000000,-5.661445
0.000918,5.000000,5.000000,-5.661445
0.000919,5.000000,5.000000,-5.661445
0.000920,5.000000,5.000000,-5.661445
0.000921,5.000000,5.000000,-5.661445
0.000922,5.000000,5.000000,-5.661445
0.000923,5.000000,5.000000,-5.661445
0.000924,5.000000,5.000000,-5.661445
0.000925,5.000000,5.000000,-5.661445
0.000926,5.000000,5.000000,-5.661445
0.000927,5.000000,5.000000,-5.661445
0.000928,5.000000,5.000000,-5.661445
0.000929,5.000000,5.000000,-5.661445
0.000930,5.000000,5.000000,-5.661445
0.000931,5.000000,5.000000,-5.661445
0.000932,5.000000,5.000000,-5.661445
0.000933,5.000000,5.000000,-5.661445
0.000934,5.000000,5.000000,-5.661445
0.000935,5.000000,5.000000,-5.661445
0.000936,5.000000,5.000000,-5.661445
0.000937,5.000000,5.000000,-5.661445
0.000938,5.000000,5.000000,-5.661445
0.000939,5.000000,5.000000,-5.661445
0.000940,5.000000,5.000000,-5.661445
0.000941,5.000000,5.000000,-5.661445
0.000942,5.000000,5.000000,-5.661445
0.000943,5.000000,5.000000,-5.661445
0.000944,5.000000,5.000000,-5.661445
0.000945,5.000000,5.000000,-5.661445
0.000946,5.000000,5.000000,-5.661445
0.000947,5.000000,5.000000,-5.661445
0.000948,5.000000,5.000000,-5.661445
0.000949,5.000000,5.000000,-5.661445
0.000950,0.000000,5.000000,-3.167043
0.000951,0.000000,5.000000,-3.167043
0.000952,0.000000,5.000000,-3.167043
0.000953,0.000000,5.000000,-3.167043
0.000954,0.000000,5.000000,-3.167043
0.000955,0.000000,5.000000,-3.167043
0.000956,0.000000,5.000000,-3.167043
0.000957,0.000000,5.000000,-3.167043
0.000958,0.000000,5.000000,-3.167043
0.000959,0.000000,5.000000,-3.167043
0.000960,0.000000,5.000000,-3.167043
0.000961,0.000000,5.000000,-3.167043
0.000962,0.000000,5.000000,-3.167043
0.000963,0.000000,5.000000,-3.167043
0.000964,0.000000,5.000000,-3.167043
0.000965,0.000000,5.000000,-3.167043
0.000966,0.000000,5.000000,-3.167043
0.000967,0.000000,5.000000,-3.167043
0.000968,0.000000,5.000000,-3.167043
0.000969,0.000000,5.000000,-3.167043
0.000970,0.000000,5.000000,-3.167043
0.000971,0.000000,5.000000,-3.167043
0.000972,0.000000,5.000000,-3.167043
0.000973,0.000000,5.000000,-3.167043
0.000974,0.000000,5.000000,-3.167043
0.000975,0.000000,0.000000,-0.672641
0.000976,0.000000,0.000000,-0.672641
0.000977,0.000000,0.000000,-0.672641
0.000978,0.000000,0.000000,-0.672641
0.000979,0.000000,0.000000,-0.672641
0.000980,0.000000,0.000000,-0.672641
0.000981,0.000000,0.000000,-0.672641
0.000982,0.000000,0.000000,-0.672641
0.000983,0.000000,0.000000,-0.672641
0.000984,0.000000,0.000000,-0.672641
0.000985,0.000000,0.000000,-0.672641
0.000986,0.000000,0.000000,-0.672641
0.000987,0.000000,0.000000,-0.672641
0.000988,0.000000,0.000000,-0.672641
0.000989,0.000000,0.000000,-0.672641
0.000990,0.000000,0.000000,-0.672641
0.000991,0.000000,0.000000,-0.672641
0.000992,0.000000,0.000000,-0.672641
0.000993,0.000000,0.000000,-0.672641
0.000994,0.000000,0.000000,-0.672641
0.000995,0.000000,0.000000,-0.672641
0.000996,0.000000,0.000000,-0.672641
0.000997,0.000000,0.000000,-0.672641
0.000998,0.000000,0.000000,-0.672641
0.000999,0.000000,0.000000,-0.672641
0.001000,5.000000,0.000000,-3.167043
0.001001,5.000000,0.000000,-3.167043
0.001002,5.000000,0.000000,-3.167043
0.001003,5.000000,0.000000,-3.167043
0.001004,5.000000,0.000000,-3.167043
0.001005,5.000000,0.000000,-3.167043
0.001006,5.000000,0.000000,-3.167043
0.001007,5.000000,0.000000,-3.167043
0.001008,5.000000,0.000000,-3.167043
0.001009,5.000000,0.000000,-3.167043
0.001010,5.000000,0.000000,-3.167043
0.001011,5.000000,0.000000,-3.167043
0.001012,5.000000,0.000000,-3.167043
0.001013,5.000000,0.000000,-3.167043
0.001014,5.000000,0.000000,-3.167043
0.001015,5.000000,0.000000,-3.167043
0.001016,5.000000,0.000000,-3.167043
0.001017,5.000000,0.000000,-3.167043
0.001018,5.000000,0.000000,-3.167043
0.001019,5.000000,0.000000,-3.167043
0.001020,5.000000,0.000000,-3.167043
0.001021,5.000000,0.000000,-3.167043
0.001022,5.000000,0.000000,-3.167043
0.001023,5.000000,0.000000,-3.167043
0.001024,5.000000,0.000000,-3.167043
0.001025,5.000000,0.000000,-3.167043
0.001026,5.000000,0.000000,-3.167043
0.001027,5.000000,0.000000,-3.167043
0.001028,5.000000,0.000000,-3.167043
0.001029,5.000000,0.000000,-3.167043
0.001030,5.000000,0.000000,-3.167043
0.001031,5.000000,0.000000,-3.167043
0.001032,5.000000,0.000000,-3.167043
0.001033,5.000000,0.000000,-3.167043
0.001034,5.000000,0.000000,-3.167043
0.001035,5.000000,0.000000,-3.167043
0.001036,5.000000,0.000000,-3.167043
0.001037,5.000000,0.000000,-3.167043
0.001038,5.000000,0.000000,-3.167043
0.001039,5.000000,0.000000,-3.167043
0.001040,5.000000,0.000000,-3.167043
0.001041,5.000000,0.000000,-3.167043
0.001042,5.000000,0.000000,-3.167043
0.001043,5.000000,0.000000,-3.167043
0.001044,5.000000,0.000000,-3.167043
0.001045,5.000000,0.000000,-3.167043
0.001046,5.000000,0.000000,-3.167043
0.001047,5.000000,0.000000,-3.167043
0.001048,5.000000,0.000000,-3.167043
0.001049,5.000000,0.000000,-3.167043
0.001050,0.000000,5.000000,-3.167043
0.001051,0.000000,5.000000,-3.167043
0.001052,0.000000,5.000000,-3.167043
0.001053,0.000000,5.000000,-3.167043
0.001054,0.000000,5.000000,-3.167043
0.001055,0.000000,5.000000,-3.167043
0.001056,0.000000,5.000000,-3.167043
0.001057,0.000000,5.000000,-3.167043
0.001058,0.000000,5.000000,-3.167043
0.001059,0.000000,5.000000,-3.167043
0.001060,0.000000,5.000000,-3.167043
0.001061,0.000000,5.000000,-3.167043
0.001062,0.000000,5.000000,-3.167043
0.001063,0.000000,5.000000,-3.167043
0.001064,0.000000,5.000000,-3.167043
0.001065,0.000000,5.000000,-3.167043
0.001066,0.000000,5.000000,-3.167043
0.001067,0.000000,5.000000,-3.167043
0.001068,0.000000,5.000000,-3.167043
0.001069,0.000000,5.000000,-3.167043
0.001070,0.000000,5.000000,-3.167043
0.001071,0.000000,5.000000,-3.167043
0.001072,0.000000,5.000000,-3.167043
0.001073,0.000000,5.000000,-3.167043
0.001074,0.000000,5.000000,-3.167043
0.001075,0.000000,5.000000,-3.167043
0.001076,0.000000,5.000000,-3.167043
0.001077,0.000000,5.000000,-3.167043
0.001078,0.000000,5.000000,-3.167043
0.001079,0.000000,5.000000,-3.167043
0.001080,0.000000,5.000000,-3.167043
0.001081,0.000000,5.000000,-3.167043
0.001082,0.000000,5.000000,-3.167043
0.001083,0.000000,5.000000,-3.167043
0.001084,0.000000,5.000000,-3.167043
0.001085,0.000000,5.000000,-3.167043
0.001086,0.000000,5.000000,-3.167043
0.001087,0.000000,5.000000,-3.167043
0.001088,0.000000,5.000000,-3.167043
0.001089,0.000000,5.000000,-3.167043
0.001090,0.000000,5.000000,-3.167043
0.001091,0.000000,5.000000,-3.167043
0.001092,0.000000,5.000000,-3.167043
0.001093,0.000000,5.000000,-3.167043
0.001094,0.000000,5.000000,-3.167043
0.001095,0.000000,5.000000,-3.167043
0.001096,0.000000,5.000000,-3.167043
0.001097,0.000000,5.000000,-3.167043
0.001098,0.000000,5.000000,-3.167043
0.001099,0.000000,5.000000,-3.167043
0.001100,5.000000,5.000000,-5.661445
0.001101,5.000000,5.000000,-5.661445
0.001102,5.000000,5.000000,-5.661445
0.001103,5.000000,5.000000,-5.661445
0.001104,5.000000,5.000000,-5.661445
0.001105,5.000000,5.000000,-5.661445
0.001106,5.000000,5.000000,-5.661445
0.001107,5.000000,5.000000,-5.661445
0.001108,5.000000,5.000000,-5.661445
0.001109,5.000000,5.000000,-5.661445
0.001110,5.000000,5.000000,-5.661445
0.001111,5.000000,5.000000,-5.661445
0.001112,5.000000,5.000000,-5.661445
0.001113,5.000000,5.000000,-5.661445
0.001114,5.000000,5.000000,-5.661445
0.001115,5.000000,5.000000,-5.661445
0.001116,5.000000,5.000000,-5.661445
0.001117,5.000000,5.000000,-5.661445
0.001118,5.000000,5.000000,-5.661445
0.001119,5.000000,5.000000,-5.661445
0.001120,5.000000,5.000000,-5.661445
0.001121,5.000000,5.000000,-5.661445
0.001122,5.000000,5.000000,-5.661445
0.001123,5.000000,5.000000,-5.661445
0.001124,5.000000,5.000000,-5.661445
0.001125,5.000000,0.000000,-3.167043
0.001126,5.000000,0.000000,-3.167043
0.001127,5.000000,0.000000,-3.167043
0.001128,5.000000,0.000000,-3.167043
0.001129,5.000000,0.000000,-3.167043
0.001130,5.000000,0.000000,-3.167043
0.001131,5.000000,0.000000,-3.167043
0.001132,5.000000,0.000000,-3.167043
0.001133,5.000000,0.000000,-3.167043
0.001134,5.000000,0.000000,-3.167043
0.001135,5.000000,0.000000,-3.167043
0.001136,5.000000,0.000000,-3.167043
0.001137,5.000000,0.000000,-3.167043
0.001138,5.000000,0.000000,-3.167043
0.001139,5.000000,0.000000,-3.167043
0.001140,5.000000,0.000000,-3.167043
0.001141,5.000000,0.000000,-3.167043
0.001142,5.000000,0.000000,-3.167043
0.001143,5.000000,0.000000,-3.167043
0.001144,5.000000,0.000000,-3.167043
0.001145,5.000000,0.000000,-3.167043
0.001146,5.000000,0.000000,-3.167043
0.001147,5.000000,0.000000,-3.167043
0.001148,5.000000,0.000000,-3.167043
0.001149,5.000000,0.000000,-3.167043
0.001150,0.000000,0.000000,-0.672641
0.001151,0.000000,0.000000,-0.672641
0.001152,0.000000,0.000000,-0.672641
0.001153,0.000000,0.000000,-0.672641
0.001154,0.000000,0.000000,-0.672641
0.001155,0.000000,0.000000,-0.672641
0.001156,0.000000,0.000000,-0.672641
0.001157,0.000000,0.000000,-0.672641
0.001158,0.000000,0.000000,-0.672641
0.001159,0.000000,0.000000,-0.672641
0.001160,0.000000,0.000000,-0.672641
0.001161,0.000000,0.000000,-0.672641
0.001162,0.000000,0.000000,-0.672641
0.001163,0.000000,0.000000,-0.672641
0.001164,0.000000,0.000000,-0.672641
0.001165,0.000000,0.000000,-0.672641
0.001166,0.000000,0.000000,-0.672641
0.001167,0.000000,0.000000,-0.672641
0.001168,0.000000,0.000000,-0.672641
0.001169,0.000000,0.000000,-0.672641
0.001170,0.000000,0.000000,-0.672641
0.001171,0.000000,0.000000,-0.672641
0.001172,0.000000,0.000000,-0.672641
0.001173,0.000000,0.000000,-0.672641
0.001174,0.000000,0.000000,-0.672641
0.001175,0.000000,0.000000,-0.672641
0.001176,0.000000,0.000000,-0.672641
0.001177,0.000000,0.000000,-0.672641
0.001178,0.000000,0.000000,-0.672641
0.001179,0.000000,0.000000,-0.672641
0.001180,0.000000,0.000000,-0.672641
0.001181,0.000000,0.000000,-0.672641
0.001182,0.000000,0.000000,-0.672641
0.001183,0.000000,0.000000,-0.672641
0.001184,0.000000,0.000000,-0.672641
0.001185,0.000000,0.000000,-0.672641
0.001186,0.000000,0.000000,-0.672641
0.001187,0.000000,0.000000,-0.672641
0.001188,0.000000,0.000000,-0.672641
0.001189,0.000000,0.000000,-0.672641
0.001190,0.000000,0.000000,-0.672641
0.001191,0.000000,0.000000,-0.672641
0.001192,0.000000,0.000000,-0.672641
0.001193,0.000000,0.000000,-0.672641
0.001194,0.000000,0.000000,-0.672641
0.001195,0.000000,0.000000,-0.672641
0.001196,0.000000,0.000000,-0.672641
0.001197,0.000000,0.000000,-0.672641
0.001198,0.000000,0.000000,-0.672641
0.001199,0.000000,0.000000,-0.672641
0.001200,5.000000,5.000000,-5.661445
0.001201,5.000000,5.000000,-5.661445
0.001202,5.000000,5.000000,-5.661445
0.001203,5.000000,5.000000,-5.661445
0.001204,5.000000,5.000000,-5.661445
0.001205,5.000000,5.000000,-5.661445
0.001206,5.000000,5.000000,-5.661445
0.001207,5.000000,5.000000,-5.661445
0.001208,5.000000,5.000000,-5.661445
0.001209,5.000000,5.000000,-5.661445
0.001210,5.000000,5.000000,-5.661445
0.001211,5.000000,5.000000,-5.661445
0.001212,5.000000,5.000000,-5.661445
0.001213,5.000000,5.000000,-5.661445
0.001214,5.000000,5.000000,-5.661445
0.001215,5.000000,5.000000,-5.661445
